protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
3	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.83122	0	64	418	15	11	1	14	11	126	128860466.202506	127891470.030151	128432615.530298	133907886.109621	102209720.706855	88540091.6609383	84322129.1810279	67126056.2700377	25032151.1666406	6514367.34750032	1	0.992480267991335	0.996679736735274	1.03916965424589	0.793181366783443	0.687100507007298	0.654367717780213	0.520920482815485	0.194257803842664	0.0505536534165795	0	0.108764	0.110016	0.13342	0.204718	0.282292	0.355287	0.231317	0.133524	0.0391503
4	Q9C0H2	Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3	TTYH3	60310.6	6.53284	0	114	241	5	3	0	5	3	126	12855030.577393	13090300.2098745	12468775.2955211	12612183.5937965	9911407.10592735	8872658.29817616	7165968.1125214	4877122.4448607	2581471.56395025	1731836.40570596	1	1.01830175595967	0.969952986144497	0.981108797669957	0.771013888007213	0.690209038769596	0.55744465712307	0.379394075766547	0.200814113074928	0.13472052013253	0	0.0509627	0.0933628	0.0757343	0.0779107	0.0885633	0.409867	0.293446	0.249829	0.143517
6	Q07960	Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	57336.1	7.62534	0	91	550	23	11	3	20	11	126	160976334.091743	153782560.853256	154235344.926104	150377890.565316	106139692.181975	47536994.9529108	23901612.5329016	14449679.5949912	8212090.22485587	3926583.8143811	1	0.955311609752608	0.958124346639691	0.934161480405021	0.659349666401796	0.295304245938529	0.148479046114193	0.0897627572184378	0.0510142703347666	0.02439230484739	0	0.050045	0.0861673	0.0848413	0.176855	0.140828	0.14764	0.0751948	0.067287	0.0315864
7	Q9NXR7	BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	48334.1	7.38183	0	60	267	9	6	0	9	6	126	57075112.4798797	54626272.6475358	52872324.3366459	54650947.522719	46211418.4265923	40152918.8416802	36104228.5725982	30135912.9766533	14878237.3791184	3529324.50186279	1	0.957094437033179	0.926363909581162	0.957526759881283	0.809659699626224	0.703510113201005	0.632573936412755	0.528004443044714	0.260678196374354	0.0618364878931593	0	0.0532025	0.103429	0.0851076	0.138059	0.21081	0.311831	0.215946	0.14383	0.0674412
8	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	8.00181	0	69	512	23	12	2	19	10	126	245544564.121194	249993957.302636	246508611.210682	328944289.767053	306433432.916298	249146877.647173	189548702.309055	73317510.4322204	19126222.0246167	8303825.66675204	1	1.01812051184015	1.00392615936312	1.33965209510684	1.24797481879929	1.0146707117662	0.771952345951751	0.298591462183757	0.0778930785662865	0.033817998359978	0	0.0480823	0.0655574	0.161288	0.206756	0.301296	0.183995	0.0559735	0.046838	0.0270678
9	P05386	60S acidic ribosomal protein P1 OS=Homo sapiens GN=RPLP1 PE=1 SV=1	RPLP1	13224.9	6.43329	0	136	263	7	4	1	6	3	126	14356529.528084	14375267.171294	13967417.4577493	11544628.3081069	11858631.9726808	6398199.19082879	8050269.33095027	7550121.48917116	2071041.17695551	3183041.54688328	1	1.00130516523324	0.972896508896977	0.80413781656099	0.826009652923651	0.445664753331419	0.560739231246832	0.525901574917653	0.144257786876987	0.221713857841247	0	0.0586632	0.162781	0.110433	0.242021	0.315555	0.417901	0.318124	0.113052	0.128791
10	P05387	60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1	RPLP2	13949.5	7.74756	0	101	329	13	5	1	12	4	126	84779812.8237136	94417291.4706081	91351478.4260886	75806288.5393773	56240487.5458004	42274079.1411632	42253824.3818421	49023121.7340023	17047038.237049	74537183.2842807	1	1.11367657377275	1.07751450945097	0.894154941070756	0.66337121624394	0.498633787138285	0.498394876970327	0.578240504445773	0.201074261304347	0.879185513646618	0	0.0978787	0.102982	0.129904	0.166853	0.216389	0.214623	0.263867	0.144523	0.523899
11	P05388	60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1	RPLP0	38777.0	8.04975	0	127	1077	62	5	50	12	5	126	195418199.106171	217397045.352979	219146867.512039	282037115.213104	279667931.007692	208867792.33697	219179885.184963	157507052.929118	69613356.6563438	7510403.66787245	1	1.11247082588693	1.12142506948893	1.44324897324365	1.43112531118838	1.06882467084599	1.12159402853714	0.805999920424732	0.356227603031603	0.0384324679186714	0	0.270197	0.357509	0.576938	0.889919	0.778138	1.0078	0.502304	0.160205	0.0395163
12	P39023	60S ribosomal protein L3 OS=Homo sapiens GN=RPL3 PE=1 SV=2	RPL3	59198.0	8.59756	0	104	1128	74	23	26	48	22	126	325346393.041273	328656902.899387	327969128.887264	402446424.963771	367566578.693585	297586717.901928	267143813.283506	107869929.014432	25558170.6922174	12018819.4308468	1	1.01017533905069	1.00806136444752	1.23697829012882	1.12976995152043	0.914676554794867	0.821105809061841	0.331554095332319	0.0785567974284415	0.0369416095826275	0	0.0503308	0.0642586	0.129567	0.207098	0.264524	0.269248	0.0604714	0.0495243	0.029339
14	I3L1H5|Q9BZG8	Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=1 SV=1|Diphthamide biosynthesis protein 1 OS=Homo sapiens GN=DPH1 PE=1 SV=2	DPH1	51173.0|52552.8	6.80622	0.000610625	45	194	6	5	1	5	5	126	41358161.1931186	39398551.1051774	38373670.4992934	38561311.0328136	28785298.3093256	20696282.2909326	13834394.2898878	6779732.68771402	3274320.39575564	1705473.49190229	1	0.952618539330339	0.927837925871768	0.932374890961777	0.696000438097693	0.500415920192703	0.334502160898527	0.16392732394597	0.0791698736427488	0.0412366856432209	0	0.124424	0.107965	0.0541485	0.158553	0.0841236	0.165883	0.142549	0.158794	0.0637913
