protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.34838	0.0	94	614	19	12	3	16	11	126	1.62298e+08	1.82853e+08	2.0098e+08	1.82604e+08	1.66059e+08	1.49956e+08	1.12092e+08	5.56214e+07	1.08719e+07	3.30078e+06	1.0	1.12687	1.23785	1.12503	1.02178	0.92588	0.691134	0.343043	0.0666042	0.0204888	0.0	0.106919	0.0945461	0.0926474	0.0704371	0.136377	0.0948681	0.0696967	0.090202	0.038807
2	E7ET07|Q9NXR8	Inhibitor of growth protein OS=Homo sapiens GN=ING3 PE=1 SV=1|Inhibitor of growth protein 3 OS=Homo sapiens GN=ING3 PE=1 SV=2	ING3	51532.9|53413.8	5.23034	0.0015448	38	38	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	A0A087WVV7|A0A087X165|Q9C0H9	SRC kinase-signaling inhibitor 1 (Fragment) OS=Homo sapiens GN=SRCIN1 PE=1 SV=1|SRC kinase-signaling inhibitor 1 OS=Homo sapiens GN=SRCIN1 PE=1 SV=1|SRC kinase signaling inhibitor 1 OS=Homo sapiens GN=SRCIN1 PE=1 SV=3	SRCIN1	111988.0|145563.0|126191.0	5.9177	0.00984067	27	49	3	1	2	1	1	126	2.68134e+06	3.55042e+06	3.9956e+06	3.31969e+06	3.31762e+06	2.39509e+06	1.74896e+06	1.92314e+06	1.04455e+06	904882.0	1.0	1.32412	1.49015	1.23807	1.2373	0.893245	0.65227	0.717229	0.389562	0.337474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	Q07960	Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	57336.1	7.41982	0.0	75	556	18	12	3	15	12	126	1.93386e+08	2.07483e+08	2.34406e+08	2.11407e+08	1.77478e+08	8.40518e+07	3.05527e+07	1.98657e+07	9.68543e+06	5.66075e+06	1.0	1.0742	1.21062	1.09397	0.918706	0.435534	0.156241	0.102404	0.0494324	0.0294411	0.0	0.0787805	0.0788697	0.110423	0.089771	0.143866	0.0880648	0.151972	0.0686899	0.0514323
5	Q8IUW1|Q9NXR5	ANKRD10 protein OS=Homo sapiens GN=ANKRD10 PE=1 SV=1|Ankyrin repeat domain-containing protein 10 OS=Homo sapiens GN=ANKRD10 PE=1 SV=2	ANKRD10	18279.2|48058.6	6.25985	0.000399122	50	90	2	2	1	1	1	126	1.17901e+07	1.25254e+07	1.20055e+07	1.05971e+07	6.92518e+06	2.83574e+06	762860.0	633144.0	419140.0	135896.0	1.0	1.06236	1.01827	0.898812	0.587373	0.240519	0.0647035	0.0537014	0.0355503	0.0115263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	Q9NXR7	BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	48334.1	6.75329	0.0	85	316	7	6	1	5	4	126	2.53338e+07	2.94719e+07	2.92411e+07	2.91796e+07	2.5788e+07	2.58605e+07	2.36005e+07	1.68315e+07	1.18965e+07	2.97303e+06	1.0	1.16334	1.15287	1.1518	1.01736	1.01898	0.93158	0.662015	0.469582	0.116811	0.0	0.231632	0.0790766	0.130579	0.0504613	0.0865971	0.280607	0.220106	0.530296	0.0680755
7	P40425	Pre-B-cell leukemia transcription factor 2 OS=Homo sapiens GN=PBX2 PE=1 SV=2	PBX2	51179.2	NA	0.0114889	26	26	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P08842	Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2	STS	71805.3	6.34282	0.0	62	169	7	4	4	3	3	126	1.65647e+07	1.78669e+07	2.09617e+07	1.73964e+07	1.66894e+07	1.42992e+07	1.11714e+07	8.82248e+06	5.73427e+06	5.18374e+06	1.0	1.07861	1.26544	1.05021	1.00752	0.863231	0.67441	0.532606	0.346173	0.312938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P20645	Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens GN=M6PR PE=1 SV=1	M6PR	34694.9	7.8572	0.0	94	341	24	8	10	14	7	126	9.64385e+07	1.03219e+08	1.08119e+08	1.03915e+08	9.20677e+07	8.86642e+07	7.79627e+07	6.49545e+07	4.97014e+07	3.63442e+07	1.0	1.07252	1.11569	1.0768	0.954303	0.920045	0.807248	0.675504	0.510392	0.376908	0.0	0.0706065	0.174687	0.112957	0.114349	0.13062	0.205077	0.178975	0.223272	0.122179
10	P05388	60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1	RPLP0	38777.0	8.53162	0.0	125	1022	117	18	27	89	18	126	7.07241e+08	7.77422e+08	8.93087e+08	9.2786e+08	8.68441e+08	7.30828e+08	6.78406e+08	5.09755e+08	1.35255e+08	2.8017e+07	1.0	1.09956	1.26276	1.31266	1.22833	1.03383	0.958866	0.720862	0.191429	0.0392213	0.0	0.0657294	0.0646377	0.0582739	0.0676136	0.0792518	0.0898215	0.0753586	0.0650382	0.0319218
11	D6RAJ6|Q9UKT5	F-box only protein 4 OS=Homo sapiens GN=FBXO4 PE=1 SV=1|F-box only protein 4 OS=Homo sapiens GN=FBXO4 PE=1 SV=2	FBXO4	37392.1|47486.2	5.84235	0.000741702	45	77	4	2	1	3	2	126	5.71402e+06	5.80551e+06	7.13265e+06	6.21462e+06	5.17207e+06	3.45955e+06	1.33881e+06	733651.0	386634.0	361378.0	1.0	1.01601	1.24827	1.08761	0.905154	0.60545	0.234302	0.128395	0.0676641	0.063244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	Q9P2J5	Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2	LARS	161014.0	7.61459	0.0	123	1951	89	38	19	70	37	126	9.41863e+08	9.58733e+08	1.01365e+09	8.26098e+08	5.30366e+08	1.92473e+08	9.3546e+07	6.59413e+07	3.00327e+07	1.5221e+07	1.0	1.01816	1.07749	0.877738	0.56319	0.204572	0.0989722	0.0699283	0.0318834	0.0161848	0.0	0.033046	0.070507	0.0501192	0.0517341	0.0540832	0.0529591	0.0322722	0.0168134	0.00873601
13	Q9P219	Protein Daple OS=Homo sapiens GN=CCDC88C PE=1 SV=3	CCDC88C	262460.0	5.96584	0.00366483	35	84	4	2	2	2	2	126	2.48292e+07	2.54013e+07	2.75526e+07	2.45371e+07	1.47208e+07	4.63292e+06	2.55296e+06	1.6247e+06	869576.0	740270.0	1.0	1.02304	1.10969	0.988238	0.592885	0.186592	0.102821	0.065435	0.0350224	0.0298146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	Q9BZG1	Ras-related protein Rab-34 OS=Homo sapiens GN=RAB34 PE=1 SV=1	RAB34	33836.2	7.08362	0.0	67	627	26	14	3	23	14	126	1.88262e+08	1.96866e+08	2.15348e+08	1.98114e+08	1.837e+08	1.4412e+08	6.60883e+07	2.81248e+07	1.13411e+07	7.11387e+06	1.0	1.04578	1.14454	1.05224	0.976033	0.766081	0.349934	0.149164	0.059579	0.0375342	0.0	0.0548466	0.0812969	0.0521228	0.0677309	0.0661221	0.0621526	0.0896461	0.0447395	0.035201
15	I3L1H5|K7EQQ6|Q9BZG8	Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=1 SV=1|Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=4 SV=1|Diphthamide biosynthesis protein 1 OS=Homo sapiens GN=DPH1 PE=1 SV=2	DPH1	51173.0|5510.54|52552.8	6.5433	0.000224972	57	340	12	8	3	9	6	126	4.65768e+07	4.96125e+07	5.33153e+07	5.23216e+07	4.38665e+07	3.45769e+07	1.88376e+07	9.22248e+06	2.64427e+06	1.31225e+06	1.0	1.06398	1.1453	1.12227	0.939656	0.739058	0.401727	0.195351	0.0563854	0.0272663	0.0	0.116068	0.123072	0.133248	0.147436	0.130503	0.119215	0.155611	0.031791	0.0328354
