protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
2	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.59941	0	76	645	25	14	6	19	14	126	126080030.552996	116200844.70563	116325701.935812	118489381.577269	96834503.3099668	79314203.8943725	52985782.3749111	16771138.9285045	9776479.00528939	6406947.71632572	1	0.921643532254586	0.922633833649939	0.939794994160186	0.768039973382331	0.629078241387589	0.420255151767584	0.13301978794695	0.0775418514923341	0.0508165146234846	0	0.083061	0.0967105	0.124854	0.109376	0.172436	0.0999834	0.126006	0.140748	0.0906696
3	Q9C0H2	Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3	TTYH3	60310.6	6.50201	0.00091391	46	96	4	2	1	3	2	126	22985697.7519371	21210145.0489384	20655237.9836984	21379105.8275243	17480851.6875052	16907987.6155569	16495712.7821925	16131638.7429106	10761218.7527593	7204647.08142014	1	0.922754021994002	0.898612615836634	0.930104713733245	0.76050994301585	0.735587311641736	0.717651165529761	0.701812010103157	0.468170201700855	0.313440434098329	0	0	0	0	0	0	0	0	0	0
6	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	8.02595	0	82	582	77	13	18	59	13	126	215632916.739683	209954326.447274	220792201.623117	482426879.482222	240879766.875481	198604752.518007	210550114.170511	129687913.102267	14856756.4334457	5604803.24148367	1	0.973665475669169	1.02392623984056	2.23725990807154	1.11708254248713	0.921031702955479	0.976428447724853	0.601429109540033	0.0688983697761745	0.0259923360784936	0	0.0681171	0.0553308	0.384271	0.122118	0.112728	0.135031	0.0791456	0.0470911	0.021785
8	Q9BZG1	Ras-related protein Rab-34 OS=Homo sapiens GN=RAB34 PE=1 SV=1	RAB34	33836.2	7.14982	0	89	681	25	13	2	23	13	126	88519236.4227213	83670596.8926852	77438732.15181	83372341.0378245	70957287.7280767	52563328.930513	26143656.4284432	11221407.4180899	5122029.97406044	3298062.15179228	1	0.94522501858374	0.874823770304607	0.941855628303006	0.801603025462421	0.593806849841069	0.295344350956609	0.12676800966179	0.0578634676602983	0.0372581405474677	0	0.0869392	0.0895805	0.0873675	0.0757797	0.0698476	0.0655787	0.105095	0.0718999	0.045417
9	I3L1H5|Q9BZG8	Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=1 SV=1|Diphthamide biosynthesis protein 1 OS=Homo sapiens GN=DPH1 PE=1 SV=2	DPH1	51173.0|52552.8	6.36758	0.000214869	56	297	10	7	3	7	6	126	41671742.970356	38753648.5159618	34742096.8519995	38580768.7457912	30465196.5898737	25922647.946962	14889216.8513632	7218370.33838826	2545417.08176783	676837.181270851	1	0.929974264420136	0.833708752636385	0.92582565536643	0.731075650268474	0.62206776340991	0.357297674396651	0.173219784531768	0.0610825681944374	0.0162421135528776	0	0.275606	0.383619	0.355437	0.31457	0.282036	0.0785476	0.0723078	0.0971009	0.0185339
10	E7ETU7|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1	MRPL3	49678.4|48460.3|45997.2	7.23779	0.000571864	49	308	17	8	4	13	8	126	130820622.219641	125164572.147519	116126646.29612	99679482.6065232	64567528.659411	33678822.2050115	12490118.195818	8598653.06428292	5274889.5450441	3357420.75987235	1	0.956764843522713	0.88767844339671	0.761955423504762	0.4935577247982	0.257442761191477	0.095475147449213	0.0657285748866583	0.0403215445359053	0.0256643081412303	0	0.13315	0.0695097	0.0889905	0.0577192	0.0844618	0.0620189	0.0594644	0.0463312	0.0426945
11	P53701	Cytochrome c-type heme lyase OS=Homo sapiens GN=HCCS PE=1 SV=1	HCCS	35105.9	7.50167	0	89	601	22	12	4	18	12	126	115433010.417168	112252025.745266	120300840.903473	132691911.575464	116422146.658871	111835303.908638	97470283.0434633	46986402.7834539	19369486.4863765	3573138.73483118	1	0.972443024223263	1.04217017704652	1.14951443348764	1.00856892008731	0.968832949123231	0.844388296651118	0.407044766602273	0.167798504226619	0.0309542194379066	0	0.0880259	0.103209	0.187081	0.213651	0.214003	0.108205	0.0780364	0.240724	0.0465962
13	Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1	MCM6	103884.0	7.86117	0	105	1964	101	42	28	72	38	126	961228979.685656	870671662.979323	834943473.829881	823626220.597371	545806505.864956	145719049.212327	79855889.2797406	58656728.0548603	29962730.3950795	14227108.3538327	1	0.905790068110568	0.868620788048782	0.856847055180042	0.567821525775728	0.151596604234696	0.0830768640640186	0.0610226379920864	0.031171272431755	0.0148009565405376	0	0.0478925	0.0340911	0.0574847	0.0593538	0.0803786	0.0606759	0.0395894	0.0227909	0.0119739
14	Q92597	Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1	NDRG1	46243.0	6.86673	0	76	309	14	6	4	10	6	126	44572592.9204117	43305508.9819683	43751841.7341132	47105555.6903946	40653925.1807443	28198237.1981808	13521122.8352278	6003283.24070521	2602897.30070826	670509.882611385	1	0.971572577330066	0.981586191591679	1.05682780839126	0.912083469169843	0.632636231159611	0.303350600656573	0.134685528648167	0.0583968113624433	0.0150430979819514	0	0.137035	0.179439	0.25439	0.426319	0.23577	0.0891758	0.0400081	0.0911419	0.0564808
15	Q9Y5S2	Serine/threonine-protein kinase MRCK beta OS=Homo sapiens GN=CDC42BPB PE=1 SV=2	CDC42BPB	223688.0	6.87377	0	76	968	34	17	14	20	16	126	117090179.471959	114088319.855906	107634037.298356	97104984.5591931	59957566.4132378	24668410.5342803	17406038.5317336	12447996.4376012	5945809.70531831	2997034.20444425	1	0.974362840422741	0.919240518579383	0.829317923989076	0.51206315238074	0.210678731944279	0.148654982085001	0.106311191030178	0.0507797471327836	0.0255959485070393	0	0.125765	0.06687	0.096435	0.136771	0.170859	0.164087	0.088352	0.0825542	0.0422914
