protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.42328	0	90	463	18	9	2	16	9	126	158579601.022712	140017526.397733	151588362.184385	148472353.647033	135702484.93891	118664502.779931	90679597.3523076	48258453.426558	8520117.53677878	4383072.41840211	1	0.882947904363055	0.955913378560424	0.936263886965941	0.855737333577186	0.748296136543663	0.571823845989626	0.304316905297588	0.0537277019353739	0.0276395727453896	0	0.109176	0.147287	0.153526	0.158692	0.156046	0.119282	0.325326	0.07242	0.046316
2	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	7.9804	0	73	394	57	9	12	44	7	126	368489855.959594	365226215.806197	368770404.238036	499317927.14633	419019297.331753	268538796.841198	272634199.818331	184246530.775986	18829625.809626	7337923.83487018	1	0.991143202178801	1.00076134600154	1.35503846054607	1.13712573237756	0.728754923637963	0.739868941869125	0.500004349634496	0.0510994414231331	0.0199135029531853	0	0.0875366	0.0691494	0.146212	0.153738	0.072732	0.431271	0.214273	0.0384731	0.0255385
4	A8MYQ9|Q9BZG1	Ras-related protein Rab-34, isoform NARR OS=Homo sapiens GN=RAB34 PE=1 SV=2|Ras-related protein Rab-34 OS=Homo sapiens GN=RAB34 PE=1 SV=1	RAB34	33992.3|33836.2	6.66458	0	64	229	11	5	0	11	5	126	74889324.7126784	72042010.4731981	72815276.4241092	68524048.7636062	60572208.1069333	48273799.8250504	22727352.5874381	9074610.50081566	4956205.66751296	2815993.61860674	1	0.961979704712196	0.97230515435242	0.915004228259591	0.808822997661224	0.644601884317405	0.303479203139223	0.121173619012208	0.0661804027012932	0.0376020698465452	0	0.120853	0.199337	0.154678	0.269694	0.18384	0.170677	0.127552	0.0711172	0.0461893
5	I3L1H5|Q9BZG8	Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=1 SV=1|Diphthamide biosynthesis protein 1 OS=Homo sapiens GN=DPH1 PE=1 SV=2	DPH1	51173.0|52552.8	6.36521	0.0019459	40	186	8	6	1	7	6	126	40626736.5454188	38174960.0004481	40561959.5490105	38254284.764803	31218976.242184	26038531.2053644	17256899.6834465	8790372.08959238	5165724.31923797	2079168.45029515	1	0.93965115701012	0.998405557474796	0.941603683132081	0.768434260213903	0.640921063798824	0.424767065997392	0.216369141040043	0.127150855778508	0.051177343471109	0	0.190589	0.27538	0.10522	0.31314	1.0515	0.239058	0.22331	0.311754	0.137038
6	E7ETU7|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1	MRPL3	49678.4|48460.3|45997.2	7.03478	0	50	207	10	6	3	7	6	126	156935563.55635	142669631.376463	132780134.806344	118988114.219182	72817805.3893693	35980866.964529	19100948.6103651	14370084.166142	5933367.49644103	3749111.94448603	1	0.909096881187388	0.84608059382708	0.758197259580728	0.463998113233416	0.229271594972859	0.121712046508226	0.0915667796419019	0.0378076668027547	0.0238894987186244	0	0.0729669	0.149549	0.119555	0.137859	0.158126	0.171453	0.102338	0.0629269	0.0607738
7	P53701	Cytochrome c-type heme lyase OS=Homo sapiens GN=HCCS PE=1 SV=1	HCCS	35105.9	7.38824	0	60	370	15	9	3	11	9	126	101684104.436378	99256670.1741204	110858946.719289	101946611.153823	87304747.6865725	78179446.3275993	64390346.8022516	40887025.0130059	14339749.2188946	4507584.56106832	1	0.976127691975928	1.09022887435324	1.00258159049441	0.858587958958698	0.7688462888171	0.63323906090494	0.402098491594509	0.141022525579373	0.0443292940037512	0	0.134409	0.19868	0.120262	0.15834	0.0969775	0.059714	0.0417473	0.140523	0.0436498
8	F5H658|Q14562	ATP-dependent RNA helicase DHX8 OS=Homo sapiens GN=DHX8 PE=1 SV=1|ATP-dependent RNA helicase DHX8 OS=Homo sapiens GN=DHX8 PE=1 SV=1	DHX8	154880.0|160707.0	6.46983	0	68	466	58	9	47	11	8	126	112462439.057226	98779632.4529038	99272378.0426912	91771649.6692293	41479560.7431218	20731726.3513832	15303867.8910961	8781027.74256988	4115876.29969847	2838446.64634658	1	0.878334431308573	0.882715854954708	0.816020445924453	0.368830349855875	0.184343559726941	0.136079814908769	0.0780796487803513	0.0365977861960127	0.0252390635499399	0	0.154446	0.0749509	0.0862611	0.150751	0.157193	0.242611	0.0566182	0.0766745	0.0500918
9	Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1	MCM6	103884.0	7.71137	0	114	1567	79	34	25	52	34	126	806321625.567089	755530818.320823	746217094.787581	727393452.769729	516759981.565199	196375452.554227	83003089.3624264	54848057.3898692	38096219.6367797	19006479.049953	1	0.937009245894224	0.925458366892694	0.902113287930421	0.640885677848165	0.243544816767273	0.102940423189134	0.068022555331186	0.0472469278124427	0.0235718334313379	0	0.0566735	0.059118	0.0562311	0.0527924	0.110049	0.0729032	0.059038	0.0449339	0.0239831
10	Q92597	Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1	NDRG1	46243.0	6.70103	0	64	236	11	5	3	8	5	126	45306923.8088968	42468233.966068	43789676.2252786	43747210.1141343	36294207.5287504	28561873.6598339	14062697.7809139	7543752.09725323	3293148.44889861	1919701.506705	1	0.93734534141399	0.966511794311662	0.965574495824494	0.801074195234226	0.630408583471855	0.310387388917198	0.166503294928443	0.0726853242738131	0.0423710405677118	0	0.107958	0.146062	0.215913	0.248762	0.129621	0.108707	0.0596869	0.0936296	0.0616151
12	Q9Y5S2	Serine/threonine-protein kinase MRCK beta OS=Homo sapiens GN=CDC42BPB PE=1 SV=2	CDC42BPB	223688.0	6.19268	0	51	543	22	10	13	9	9	126	76115658.6677106	73744774.2310347	68665598.2775003	66095317.6704314	38431798.8119722	19464888.6734362	10198778.057682	5794638.73701065	3465984.38148103	1483987.64791828	1	0.968851554618661	0.902121842987208	0.86835375042836	0.50491317403886	0.255727783404094	0.133990538033779	0.0761293909615582	0.0455357602121277	0.019496483035071	0	0.0941739	0.156492	0.108577	0.202561	0.145882	0.104477	0.131427	0.0975783	0.0489178
