protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.34838	0	94	614	19	12	3	16	11	126	138734163.454154	138620500.530567	137468217.681595	129796264.480104	98822754.0198873	92442342.7094115	83613488.6152144	42604334.4434652	9497048.31509108	2198842.57719846	1	0.999180714246892	0.99087502500437	0.93557535684422	0.712317366965955	0.666327171388899	0.60268852698885	0.307093317051242	0.0684550083313075	0.0158493230683233	0	0.106919	0.0945461	0.0926474	0.0704371	0.136377	0.0948681	0.0696967	0.090202	0.038807
4	Q07960	Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	57336.1	7.41982	0	75	556	18	12	3	15	12	126	170110721.176796	161861773.629063	164988846.977098	154634955.557775	108686465.072036	53320046.2699069	23452423.3368932	15658571.7087893	8706397.84145399	3880502.230082	1	0.951508361785383	0.969890938300266	0.909025336486949	0.638916020813752	0.313443185127005	0.137865639359198	0.092049293545204	0.0511807708604411	0.022811626470321	0	0.0787805	0.0788697	0.110423	0.089771	0.143866	0.0880648	0.151972	0.0686899	0.0514323
6	Q9NXR7	BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	48334.1	6.75329	0	85	316	7	6	1	5	4	126	40371821.7429013	41652518.4261969	37286440.3008769	38666868.2702052	28610138.0669045	29720202.9528923	32819403.8070261	24034907.1288055	19373592.6898303	3692194.81298582	1	1.03172253884037	0.923575867800246	0.957768725831751	0.708666015843961	0.73616204743394	0.8129284830402	0.595338681565233	0.479879080344865	0.091454748722976	0	0.231632	0.0790766	0.130579	0.0504613	0.0865971	0.280607	0.220106	0.530296	0.0680755
8	P08842	Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2	STS	71805.3	6.34282	0	62	169	7	4	4	3	3	126	21631429.2278671	20692166.6627071	21903188.9474637	18890466.3890595	15172831.9082777	13466360.132715	12730360.9189542	10323665.876146	7652312.98622621	5275360.67554817	1	0.956578802294304	1.01256318834664	0.873287945519727	0.701425307983397	0.622536772344508	0.588512242295763	0.477253063928221	0.353759009893252	0.243874809194396	0	0	0	0	0	0	0	0	0	0
9	P20645	Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens GN=M6PR PE=1 SV=1	M6PR	34694.9	7.8572	0	94	341	24	8	10	14	7	126	115358404.276274	109499859.342917	103485623.757298	103361473.145588	76670866.2038789	76486350.0889933	81379897.4796056	69622506.563598	60754767.3264868	33879829.3213575	1	0.949214407306412	0.897079189041643	0.896002972596997	0.664631820151209	0.663032317141062	0.705452697531316	0.603532157023062	0.526660954679852	0.293691903367683	0	0.0706065	0.174687	0.112957	0.114349	0.13062	0.205077	0.178975	0.223272	0.122179
10	P05388	60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1	RPLP0	38777.0	8.53162	0	125	1022	117	18	27	89	18	126	593480621.505891	578563538.452281	599669677.711138	647445506.840273	507345385.625533	442273720.969445	496775612.645568	383303005.983405	115985951.231217	18321796.2964828	1	0.97486508823867	1.01042840487284	1.09092948173683	0.854864282406054	0.745220155372933	0.837054479361188	0.645855975905021	0.195433426178122	0.0308717683990984	0	0.0657294	0.0646377	0.0582739	0.0676136	0.0792518	0.0898215	0.0753586	0.0650382	0.0319218
11	D6RAJ6|Q9UKT5	F-box only protein 4 OS=Homo sapiens GN=FBXO4 PE=1 SV=1|F-box only protein 4 OS=Homo sapiens GN=FBXO4 PE=1 SV=2	FBXO4	37392.1|47486.2	5.84235	0.000741702	45	77	4	2	1	3	2	126	6308082.86371838	5683961.55561865	6300655.8054342	5704950.32413322	3975065.69291405	2754305.37204664	1289751.54008725	725749.53274132	436182.886984722	310902.812227804	1	0.901060065065183	0.998822612441111	0.904387346739825	0.630154324030375	0.436631133666351	0.204460145491334	0.115050729107499	0.0691466641146194	0.0492864185434207	0	0	0	0	0	0	0	0	0	0
12	Q9P2J5	Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2	LARS	161014.0	7.61459	0	123	1951	89	38	19	70	37	126	820520831.331091	740721024.920247	706592637.547396	598432402.891702	321663536.718409	120922894.544236	71114567.1345287	51475550.1939895	26736785.9631028	10333617.160077	1	0.902744935455948	0.861151369430956	0.729332370417573	0.392023607976643	0.147373338892651	0.0866700325196655	0.062735214303436	0.0325851397577914	0.012593972956559	0	0.033046	0.070507	0.0501192	0.0517341	0.0540832	0.0529591	0.0322722	0.0168134	0.00873601
14	Q9BZG1	Ras-related protein Rab-34 OS=Homo sapiens GN=RAB34 PE=1 SV=1	RAB34	33836.2	7.08362	0	67	627	26	14	3	23	14	126	136106137.788114	126223692.416043	124576204.031237	119100028.185986	92458848.7133595	75140856.2598682	41693763.3417078	18219904.7681701	8378825.94368651	4008005.17661675	1	0.927391625883502	0.915287187306519	0.875052588527615	0.679314322013138	0.552075442599401	0.306332719591348	0.133865416095594	0.0615609705767303	0.0294476446231711	0	0.0548466	0.0812969	0.0521228	0.0677309	0.0661221	0.0621526	0.0896461	0.0447395	0.035201
15	I3L1H5|K7EQQ6|Q9BZG8	Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=1 SV=1|Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=4 SV=1|Diphthamide biosynthesis protein 1 OS=Homo sapiens GN=DPH1 PE=1 SV=2	DPH1	51173.0|5510.54|52552.8	6.5433	0.000224972	57	340	12	8	3	9	6	126	36832803.9746982	34794561.4420675	33736202.878589	34405494.6190652	24150292.8453474	19719142.7973799	12999366.2215288	6535133.65011577	2136898.42299119	808702.940937776	1	0.944662303363306	0.915928173748696	0.934099251381991	0.655673482310419	0.535369037093285	0.352929042015333	0.177426992921989	0.0580161755933407	0.0219560514994542	0	0.116068	0.123072	0.133248	0.147436	0.130503	0.119215	0.155611	0.031791	0.0328354
