protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.57585	0.0	62	282	11	6	1	10	6	126	5.21301e+07	5.16014e+07	4.54159e+07	4.66443e+07	4.75143e+07	4.01532e+07	2.45887e+07	347263.0	367772.0	0.0	1.0	0.991872	0.872547	0.893801	0.911433	0.771745	0.474428	0.00637481	0.00694415	0.0	0.0	0.150368	0.235763	0.146371	0.224254	0.244379	0.196576	0.0216969	0.0146288	0.0
2	Q9C0H2	Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3	TTYH3	60310.6	5.27607	0.00320616	36	87	4	3	3	1	1	126	655034.0	719239.0	588455.0	483135.0	620638.0	479232.0	400596.0	0.0	0.0	0.0	1.0	1.09802	0.898358	0.737573	0.94749	0.731615	0.611565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	A0A087WVV7|A0A087X165|Q9C0H9	SRC kinase-signaling inhibitor 1 (Fragment) OS=Homo sapiens GN=SRCIN1 PE=1 SV=1|SRC kinase-signaling inhibitor 1 OS=Homo sapiens GN=SRCIN1 PE=1 SV=1|SRC kinase signaling inhibitor 1 OS=Homo sapiens GN=SRCIN1 PE=1 SV=3	SRCIN1	111988.0|145563.0|126191.0	6.17879	0.0136643	27	27	3	1	2	1	1	126	2.82493e+06	3.37664e+06	3.40033e+06	3.91197e+06	3.68094e+06	3.84322e+06	2.46492e+06	0.0	98164.3	0.0	1.0	1.1953	1.20369	1.3848	1.30302	1.36047	0.872561	0.0	0.0347493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	Q07960	Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	57336.1	6.37045	0.00166003	38	70	4	2	1	3	2	126	7.58527e+06	7.12399e+06	6.71024e+06	8.16137e+06	1.31126e+07	9.32597e+06	6.72859e+06	255473.0	0.0	0.0	1.0	0.939188	0.884641	1.07595	1.72869	1.22948	0.887059	0.0336801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	Q9NXR7	BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	48334.1	6.75598	0.0	66	199	8	4	1	6	3	126	1.98343e+07	2.24264e+07	2.06598e+07	2.31984e+07	2.27241e+07	2.22079e+07	1.77108e+07	274263.0	191419.0	0.0	1.0	1.13193	1.04287	1.17166	1.14163	1.11866	0.892938	0.0134208	0.00961219	0.0	0.0	0.196041	0.197556	0.216009	0.278665	0.160424	0.0825149	0.0359643	0.0196934	0.0
6	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	8.22457	0.0	74	469	43	11	14	22	9	126	1.64098e+08	1.96521e+08	1.94069e+08	1.84691e+08	1.95934e+08	1.91372e+08	1.6737e+08	1.31628e+06	209445.0	69723.3	1.0	1.19913	1.18295	1.12464	1.19467	1.16582	1.01997	0.0079362	0.00121089	0.000412091	0.0	0.123448	0.0912442	0.116823	0.115144	0.11279	0.0623868	0.0120562	0.00369486	0.00147432
7	P08842	Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2	STS	71805.3	6.20034	0.0	56	165	5	4	2	3	3	126	2.03529e+07	2.13902e+07	2.0612e+07	2.64818e+07	1.75258e+07	1.60748e+07	1.42802e+07	118860.0	64779.9	74185.9	1.0	1.05096	1.01273	1.30113	0.861098	0.789804	0.701629	0.00583998	0.00318284	0.00364498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	A0A0C4DGB6|H0YA55|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|64305.4|85067.0	7.02216	0.0	98	276	7	6	1	3	3	126	2.18314e+07	2.7829e+07	2.27488e+07	2.39512e+07	3.51728e+07	6.8333e+07	2.48311e+07	166496.0	296706.0	0.0	1.0	1.27472	1.04202	1.0971	1.61111	3.13004	1.1374	0.00762645	0.0135908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	F8VU65|P05388	60S acidic ribosomal protein P0 (Fragment) OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1	RPLP0	30778.8|38777.0	8.32671	0.0	76	429	60	9	28	32	9	126	3.05836e+08	3.19979e+08	3.10219e+08	2.96779e+08	3.78187e+08	3.50868e+08	2.73048e+08	577094.0	532385.0	0.0	1.0	1.04686	1.01419	0.971407	1.23631	1.14666	0.8929	0.00173882	0.00160548	0.0	0.0	0.0771252	0.0479696	0.0719495	0.0781906	0.119419	0.0512041	0.0055138	0.00448791	0.0
10	P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	AHSG	43764.6	6.33605	0.0	46	46	1	1	0	1	1	126	3.68269e+06	3.78445e+06	3.54951e+06	2.96545e+06	4.68926e+06	5.64273e+06	4.74591e+06	0.0	32480.9	0.0	1.0	1.02763	0.963837	0.805241	1.27333	1.53223	1.28871	0.0	0.00881988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
