protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30613	Pyruvate kinase PKLR OS=Homo sapiens GN=PKLR PE=1 SV=2	PKLR	66773.9	5.75527	0.0	66	135	73	1	72	1	1	126	4.1633e+06	4.78281e+06	6.17583e+06	5.39178e+06	5.69566e+06	8.96129e+06	4.68242e+06	211019.0	130750.0	0.0	1.0	1.1488	1.4834	1.29507	1.36807	2.15245	1.12469	0.0506855	0.0314055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.66294	0.0	73	411	13	9	1	12	9	126	1.49869e+08	2.13514e+08	2.98109e+08	2.30954e+08	1.97842e+08	1.74615e+08	1.97774e+08	2.94852e+06	5.93091e+06	113969.0	1.0	1.42243	1.99041	1.54002	1.31888	1.16448	1.31856	0.0189039	0.039532	0.000728167	0.0	0.178456	0.333931	0.142075	0.10556	0.123527	0.142438	0.0310954	0.0291662	0.00273792
3	Q9C0H2	Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3	TTYH3	60310.6	6.62219	0.0	79	147	5	2	1	4	2	126	6.03669e+07	8.74359e+07	1.31922e+08	1.02948e+08	7.95109e+07	7.6361e+07	6.44383e+07	2.03442e+06	3.11714e+06	0.0	1.0	1.44841	2.18534	1.70537	1.31713	1.26495	1.06744	0.0337008	0.0516365	0.0	0.0	0.192152	0.365223	0.362311	0.185993	0.20974	0.189211	0.0279909	0.0196226	0.0
4	H0YLF5|P40424	Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1|Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1	PBX1	40976.9|51694.3	6.35	0.000860141	41	91	4	3	2	2	2	126	3.86097e+07	5.56551e+07	7.64318e+07	5.6786e+07	5.23176e+07	4.69913e+07	5.91039e+07	1.39419e+06	2.26991e+06	0.0	1.0	1.44148	1.9796	1.47077	1.35504	1.21709	1.5308	0.0361098	0.0587912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	M0QYS1|P40429	60S ribosomal protein L13a (Fragment) OS=Homo sapiens GN=RPL13A PE=1 SV=2|60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30674.2|30036.0	8.16572	0.0	78	525	61	14	17	44	12	126	6.17527e+08	9.04657e+08	1.55346e+09	1.05922e+09	1.04569e+09	7.30152e+08	7.46091e+08	1.79546e+07	2.90384e+07	42941.4	1.0	1.46296	2.50985	1.71425	1.69226	1.18253	1.20641	0.0287487	0.0466451	6.69828e-05	0.0	0.120975	0.203618	0.110287	0.100166	0.0860714	0.0824765	0.0187977	0.0224314	0.000240757
6	A0A0C4DGB6|H0YA55|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|64305.4|85067.0	7.35074	0.0	74	243	15	5	8	6	5	126	5.37749e+07	6.9489e+07	1.17139e+08	7.92067e+07	8.84806e+07	2.82931e+08	9.3947e+07	5.00771e+06	3.78816e+06	0.0	1.0	1.29254	2.18441	1.47109	1.64539	5.35858	1.74744	0.092592	0.0704449	0.0	0.0	0.143381	0.265262	0.159283	0.28428	4.93766	0.416304	0.0842739	0.0380932	0.0
7	P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	AHSG	43764.6	7.42844	0.000207211	55	83	2	2	1	1	1	126	2.11106e+07	2.62381e+07	4.5303e+07	3.34985e+07	3.09974e+07	1.44996e+08	2.49824e+07	1.60086e+06	600852.0	0.0	1.0	1.24289	2.14599	1.58681	1.46834	6.86838	1.18341	0.0758319	0.0284621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	A8MYQ9|Q9BZG1	Ras-related protein Rab-34, isoform NARR OS=Homo sapiens GN=RAB34 PE=1 SV=2|Ras-related protein Rab-34 OS=Homo sapiens GN=RAB34 PE=1 SV=1	RAB34	33992.3|33836.2	7.13787	0.0	76	477	16	10	0	13	8	126	1.31988e+08	1.77969e+08	2.53883e+08	1.95188e+08	1.79871e+08	1.55611e+08	1.53401e+08	2.93729e+06	5.00446e+06	0.0	1.0	1.34816	1.92529	1.47921	1.35985	1.17665	1.161	0.0222324	0.0378839	0.0	0.0	0.135739	0.24086	0.162898	0.294271	0.308145	0.159233	0.0259279	0.048941	0.0
9	I3L1H5|Q9BZG8	Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=1 SV=1|Diphthamide biosynthesis protein 1 OS=Homo sapiens GN=DPH1 PE=1 SV=2	DPH1	51173.0|52552.8	6.22471	0.0193747	21	42	2	2	1	1	1	126	783279.0	1.31993e+06	1.79428e+06	1.47578e+06	1.34988e+06	1.20941e+06	1.23912e+06	47601.2	0.0	0.0	1.0	1.68513	2.29073	1.8841	1.72337	1.54403	1.58196	0.0607717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	E7ETU7|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1	MRPL3	49678.4|48460.3|45997.2	7.19042	0.000195389	51	301	13	8	6	7	6	126	1.45571e+08	1.92584e+08	3.01074e+08	2.09825e+08	1.91003e+08	1.6632e+08	2.00153e+08	4.89529e+06	8.11568e+06	0.0	1.0	1.32107	2.06853	1.44139	1.31391	1.1414	1.37779	0.0335034	0.0555779	0.0	0.0	0.150858	0.0911996	0.0887443	0.122524	0.162556	0.168675	0.0219815	0.0205335	0.0
