protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.67922	0.0	94	611	19	11	3	16	11	126	1.63938e+08	1.53104e+08	1.63046e+08	1.6247e+08	1.49493e+08	1.26634e+08	1.21336e+08	920789.0	267954.0	0.0	1.0	0.933683	0.993471	0.989855	0.912902	0.772513	0.734553	0.00536434	0.00157518	0.0	0.0	0.0636585	0.0626485	0.0736851	0.0993741	0.0978158	0.351998	0.0105619	0.00608886	0.0
2	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	8.41618	0.0	79	757	129	17	52	73	15	126	6.49423e+08	6.39127e+08	6.67387e+08	6.14831e+08	8.24335e+08	6.84831e+08	4.04329e+08	2.94099e+06	1.29809e+06	419423.0	1.0	0.984244	1.0279	0.946125	1.26949	1.05468	0.622416	0.00437212	0.00191976	0.000585035	0.0	0.0359486	0.0321226	0.0476536	0.0520346	0.0911059	0.105146	0.00747499	0.00318639	0.00196376
3	A0A0C4DGB6|B7WNR0|D6RHD5|H0YA55|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|69631.3|64793.7|64305.4|85067.0	7.3579	0.000256148	58	197	7	3	5	1	1	126	1.96733e+07	2.0595e+07	1.98405e+07	2.05221e+07	3.00384e+07	4.7326e+07	2.18564e+07	0.0	6919.28	485759.0	1.0	1.04685	1.0085	1.04314	1.52686	2.40559	1.11097	0.0	0.000351709	0.0246913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	AHSG	43764.6	6.24642	0.000261506	59	59	1	1	0	1	1	126	4.04867e+06	6.18019e+06	3.31498e+06	5.22776e+06	5.63828e+06	9.79638e+06	4.51452e+06	212986.0	403160.0	535227.0	1.0	1.52647	0.818781	1.29123	1.39262	2.41965	1.11506	0.0526064	0.0995784	0.132198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	###REV###Q8NEG7	Reverse sequence, was Protein DENND6B OS=Homo sapiens GN=DENND6B PE=2 SV=1	###DENND6B###	75068.6	6.92872	0.0191169	26	26	2	1	2	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	Q9P2J5	Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2	LARS	161014.0	7.38603	0.0	116	1681	56	31	10	46	29	126	5.17275e+08	4.17124e+08	4.58532e+08	4.70974e+08	8.23203e+08	5.24965e+08	3.79465e+08	1.77196e+06	726110.0	0.0	1.0	0.805142	0.886423	0.91025	1.59028	1.01079	0.72566	0.00331991	0.00136428	0.0	0.0	0.0622855	0.0372661	0.0393844	0.0861769	0.211198	0.314998	0.00497607	0.00250604	0.0
7	Q9BZG1	Ras-related protein Rab-34 OS=Homo sapiens GN=RAB34 PE=1 SV=1	RAB34	33836.2	7.58254	0.0	97	474	17	9	4	13	8	126	9.1711e+07	8.57814e+07	9.38604e+07	9.43505e+07	9.35715e+07	7.36258e+07	6.24262e+07	481898.0	460405.0	0.0	1.0	0.935095	1.0205	1.03033	1.02148	0.803934	0.683867	0.00510547	0.00480017	0.0	0.0	0.0743033	0.158702	0.133069	0.219209	0.220601	0.292466	0.00882953	0.013067	0.0
8	I3L1H5|Q9BZG8	Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=1 SV=1|Diphthamide biosynthesis protein 1 OS=Homo sapiens GN=DPH1 PE=1 SV=2	DPH1	51173.0|52552.8	6.7733	0.00123839	45	243	11	7	3	8	6	126	6.57817e+07	5.91358e+07	6.22829e+07	6.37935e+07	5.98661e+07	5.99813e+07	5.80957e+07	287452.0	0.0	0.0	1.0	0.89897	0.946195	0.969827	0.90941	0.911606	0.882648	0.00417242	0.0	0.0	0.0	0.120912	0.0525832	0.0762422	0.125386	0.263744	0.302923	0.0186873	0.0	0.0
9	E7ETU7|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1	MRPL3	49678.4|48460.3|45997.2	7.30696	0.0	61	308	13	8	3	10	7	126	1.08474e+08	9.85444e+07	1.0608e+08	1.06924e+08	1.2686e+08	8.58018e+07	7.20084e+07	209748.0	53985.6	93912.9	1.0	0.906096	0.97796	0.986636	1.16466	0.791417	0.662579	0.00189892	0.000484743	0.00084251	0.0	0.14598	0.0646436	0.0736	0.288671	0.129121	0.197933	0.00485541	0.0013727	0.00214373
10	Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1	MCM6	103884.0	8.00373	0.0	104	2039	132	39	40	90	36	126	9.08182e+08	9.00569e+08	9.0139e+08	9.18609e+08	9.49682e+08	8.27273e+08	6.8776e+08	6.06643e+06	3.46535e+06	0.0	1.0	0.991078	0.992628	1.01144	1.04573	0.91073	0.757589	0.00667349	0.0037957	0.0	0.0	0.0489559	0.0342298	0.0445071	0.0438585	0.0712665	0.110206	0.00504315	0.00355537	0.0
