protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	H7BZ20|H7C312|P23919	Thymidylate kinase (Fragment) OS=Homo sapiens GN=DTYMK PE=1 SV=1|Thymidylate kinase (Fragment) OS=Homo sapiens GN=DTYMK PE=1 SV=1|Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	24960.3|22388.0|27642.1	6.74734	0.0	54	96	6	2	1	5	2	126	1.1777e+08	1.23272e+08	8.19224e+07	2.61558e+07	1.23455e+08	6.14909e+07	4.23853e+07	2.62515e+06	2.71391e+06	617664.0	1.0	1.04672	0.695757	0.222092	1.0524	0.522127	0.3599	0.0222905	0.0230442	0.00524467	0.0	0.34639	0.71446	0.520513	0.687114	0.754555	0.844332	0.0628283	0.0749341	0.0167274
2	Q9C0H2	Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3	TTYH3	60310.6	6.91856	0.0	52	95	4	2	3	1	1	126	1.41295e+07	1.8066e+07	1.85262e+07	1.71995e+06	1.77837e+07	1.46783e+07	1.47635e+07	102481.0	487700.0	0.0	1.0	1.2786	1.31117	0.121728	1.25862	1.03884	1.04487	0.00725301	0.0345164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	H0YE29|Q07960	Rho GTPase-activating protein 1 (Fragment) OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1|Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	43690.8|57336.1	6.00471	0.00087108	39	39	2	1	1	1	1	126	1.91194e+06	2.51053e+06	3.42382e+06	1.61872e+06	3.8736e+06	3.13286e+06	2.93636e+06	0.0	0.0	0.0	1.0	1.31308	1.79076	0.84664	2.02601	1.63858	1.5358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	F8W733|Q9NXR7	BRCA1-A complex subunit BRE (Fragment) OS=Homo sapiens GN=BRE PE=1 SV=1|BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	34700.0|48334.1	7.1995	0.0	47	110	7	3	2	4	2	126	4.14318e+07	6.92127e+07	7.30788e+07	2.63946e+07	9.11318e+07	5.98614e+07	5.87943e+07	504791.0	1.53338e+06	0.0	1.0	1.67052	1.76384	0.637063	2.19956	1.44482	1.41906	0.0121837	0.0370097	0.0	0.0	0.076308	0.259762	0.428535	0.214194	0.238213	0.124877	0.0428976	0.056532	0.0
5	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	7.43294	0.0	74	306	36	6	11	18	5	126	1.18279e+08	2.26093e+08	3.14663e+08	1.08256e+08	2.79972e+08	1.70476e+08	1.24316e+08	1.03915e+06	2.33811e+06	0.0	1.0	1.91156	2.65934	0.923625	2.36373	1.44148	1.05144	0.00856068	0.0196842	0.0	0.0	0.127587	0.234467	0.470372	0.194379	0.100266	0.0812232	0.0138836	0.029446	0.0
6	P08842	Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2	STS	71805.3	6.55664	0.000911577	41	158	10	5	5	5	4	126	4.9527e+07	7.25126e+07	8.18249e+07	2.54823e+07	8.59562e+07	5.01693e+07	4.88094e+07	997360.0	2.2398e+06	210047.0	1.0	1.4641	1.65213	0.514513	1.73554	1.01297	0.985707	0.0201059	0.0452239	0.00424106	0.0	0.145022	0.276885	0.195822	0.281562	0.24258	0.355861	0.0345371	0.0334214	0.0149894
7	A0A0C4DGB6|H0YA55|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|64305.4|85067.0	7.00382	0.0	79	248	14	5	2	4	3	126	5.92452e+07	1.09037e+08	8.5158e+07	6.45607e+07	1.54925e+08	1.41929e+08	8.93923e+07	2.33697e+06	3.84095e+06	0.0	1.0	1.84044	1.43738	1.08972	2.61498	2.39562	1.50885	0.0394458	0.0648315	0.0	0.0	0.108786	0.150393	0.126244	0.330076	0.64619	0.0663323	0.0425271	0.0266835	0.0
8	P05387	60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1	RPLP2	13949.5	6.91752	0.0	102	285	12	4	1	11	4	126	3.38047e+07	5.95905e+07	6.66048e+07	3.83674e+07	8.0577e+07	5.56645e+07	4.82733e+07	564757.0	1.1878e+06	83311.7	1.0	1.76531	1.97121	1.12707	2.38553	1.6461	1.43312	0.0162553	0.0347926	0.00240564	0.0	0.224389	0.284728	0.538994	0.300536	0.199836	0.244888	0.0228059	0.0426954	0.00587968
9	P05388	60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1	RPLP0	38777.0	8.14217	0.0	95	653	50	14	20	30	13	126	2.72987e+08	3.89318e+08	4.79115e+08	1.37821e+08	6.13507e+08	3.38131e+08	3.9141e+08	8.57947e+06	1.48384e+07	2.61754e+06	1.0	1.42538	1.75505	0.499436	2.24612	1.23773	1.4342	0.0313584	0.0543134	0.00934186	0.0	0.0865442	0.133254	0.558004	0.167962	0.118668	0.108866	0.0336317	0.044378	0.0190405
10	P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	AHSG	43764.6	6.18365	0.00482912	31	31	1	1	0	1	1	126	6.56176e+06	1.34452e+07	1.12627e+07	9.42857e+06	1.68461e+07	1.562e+07	1.03171e+07	130227.0	440886.0	0.0	1.0	2.04903	1.71641	1.4369	2.56732	2.38046	1.5723	0.0198463	0.0671902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
