protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30613	Pyruvate kinase PKLR OS=Homo sapiens GN=PKLR PE=1 SV=2	PKLR	66773.9	7.20329	0.0	60	154	55	2	52	3	2	126	1.62662e+07	1.5842e+07	1.90149e+07	1.80864e+07	3.47751e+08	1.96324e+07	1.84421e+07	627085.0	917440.0	0.0	1.0	0.973918	1.16898	1.1119	21.3787	1.20694	1.13376	0.0385513	0.0564015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.68621	0.0	79	473	17	9	3	14	9	126	2.47391e+08	2.12256e+08	2.50491e+08	2.5108e+08	2.77243e+08	2.26139e+08	2.06879e+08	3.10847e+06	5.42283e+06	0.0	1.0	0.857921	1.01325	1.016	1.11513	0.913153	0.836001	0.0124334	0.0221862	0.0	0.0	0.0665739	0.0455069	0.0687695	0.288474	0.0681626	0.0649798	0.0138323	0.0288201	0.0
3	A0A087X0P4|A0A0A0MTI0|F8WA05|H0YKH1|H0YLB0|H0YLD4|H0YLF5|H0YLM3|H0YLT4|P40424	Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1|Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1|Pre-B-cell leukemia transcription factor 1 (Fragment) OS=Homo sapiens GN=PBX1 PE=1 SV=1|Pre-B-cell leukemia transcription factor 1 (Fragment) OS=Homo sapiens GN=PBX1 PE=1 SV=1|Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1|Pre-B-cell leukemia transcription factor 1 (Fragment) OS=Homo sapiens GN=PBX1 PE=1 SV=7|Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1|Pre-B-cell leukemia transcription factor 1 (Fragment) OS=Homo sapiens GN=PBX1 PE=1 SV=1|Pre-B-cell leukemia transcription factor 1 (Fragment) OS=Homo sapiens GN=PBX1 PE=1 SV=7|Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1	PBX1	32736.2|40872.8|20089.2|19857.5|39009.8|15747.2|40976.9|11444.8|17504.3|51694.3	6.36776	0.000591017	48	70	2	2	1	1	1	126	2.82499e+07	2.62509e+07	3.25784e+07	3.06125e+07	5.32341e+07	3.35169e+07	2.99983e+07	1.16236e+06	1.58193e+06	0.0	1.0	0.92924	1.15322	1.08363	1.8844	1.18644	1.06189	0.0411456	0.0559976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	8.35693	0.0	74	555	66	13	23	41	11	126	9.96153e+08	7.94093e+08	1.2322e+09	1.02226e+09	1.25508e+09	1.03481e+09	8.14907e+08	1.48582e+07	2.52973e+07	199195.0	1.0	0.798265	1.23687	1.02698	1.25823	1.04016	0.818166	0.0146654	0.0253572	0.000190588	0.0	0.079415	0.0509312	0.0843619	0.160897	0.1087	0.0452406	0.0134963	0.0147444	0.000543986
5	P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	AHSG	43764.6	7.54631	0.00414182	33	64	3	2	2	1	1	126	4.05009e+07	2.77371e+07	4.96646e+07	4.0918e+07	4.70806e+07	2.08419e+08	4.36125e+07	1.09332e+06	1.54867e+06	0.0	1.0	0.68485	1.22626	1.0103	1.16246	5.14603	1.07683	0.026995	0.038238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	A8MYQ9|J3QLC6|Q9BZG1	Ras-related protein Rab-34, isoform NARR OS=Homo sapiens GN=RAB34 PE=1 SV=2|Ras-related protein Rab-34, isoform NARR (Fragment) OS=Homo sapiens GN=RAB34 PE=1 SV=1|Ras-related protein Rab-34 OS=Homo sapiens GN=RAB34 PE=1 SV=1	RAB34	33992.3|18903.9|33836.2	7.34626	0.0	85	538	19	11	6	10	8	126	1.27074e+08	1.15309e+08	1.49086e+08	1.44231e+08	1.56686e+08	1.2642e+08	1.15869e+08	2.17913e+06	3.8942e+06	0.0	1.0	0.909285	1.17372	1.13428	1.23802	0.995354	0.913606	0.0170572	0.0305701	0.0	0.0	0.155038	0.124028	0.165519	0.667414	0.163994	0.11815	0.0287466	0.0414243	0.0
7	I3L1H5|Q9BZG8	Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=1 SV=1|Diphthamide biosynthesis protein 1 OS=Homo sapiens GN=DPH1 PE=1 SV=2	DPH1	51173.0|52552.8	6.51306	0.0	75	256	6	6	1	5	5	126	6.04383e+07	5.14846e+07	6.36751e+07	6.57313e+07	6.44665e+07	6.25901e+07	6.48373e+07	1.1432e+06	2.1328e+06	0.0	1.0	0.851854	1.05357	1.08758	1.06665	1.0356	1.07278	0.0189152	0.0355783	0.0	0.0	0.088286	0.118773	0.0784709	0.264283	0.0807945	0.12833	0.0636551	0.209878	0.0
8	D6RC14|E7ETU7|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1	MRPL3	21093.8|49678.4|48460.3|45997.2	7.35344	0.00021815	54	247	11	6	4	7	6	126	1.34786e+08	1.13797e+08	1.47469e+08	1.38912e+08	1.49491e+08	1.42444e+08	1.23061e+08	3.70282e+06	5.43595e+06	0.0	1.0	0.844412	1.09343	1.02975	1.1184	1.05682	0.913087	0.0267231	0.0400977	0.0	0.0	0.0377774	0.0672134	0.0651336	0.413671	0.0703933	0.0635431	0.0275208	0.0241938	0.0
9	P53701	Cytochrome c-type heme lyase OS=Homo sapiens GN=HCCS PE=1 SV=1	HCCS	35105.9	7.37966	0.0	70	336	12	7	2	10	7	126	1.67462e+08	1.33231e+08	1.81041e+08	1.76519e+08	1.95762e+08	1.79708e+08	1.59092e+08	2.48951e+06	4.81961e+06	0.0	1.0	0.796999	1.07907	1.04606	1.17197	1.07165	0.950032	0.0146272	0.0288248	0.0	0.0	0.0798525	0.105527	1.38589	0.442922	0.208419	0.111064	0.019623	0.0478036	0.0
10	A0A0C4DFX7|C9JE56|Q9H967	WD repeat-containing protein 76 OS=Homo sapiens GN=WDR76 PE=1 SV=1|WD repeat-containing protein 76 (Fragment) OS=Homo sapiens GN=WDR76 PE=1 SV=1|WD repeat-containing protein 76 OS=Homo sapiens GN=WDR76 PE=1 SV=2	WDR76	71963.9|31388.2|80320.4	5.70239	0.000765697	46	46	1	1	0	1	1	126	3.3e+06	2.42649e+06	3.37945e+06	2.98741e+06	4.70053e+06	2.28044e+06	2.22599e+06	11618.8	0.0	0.0	1.0	0.735301	1.02408	0.905277	1.4244	0.691042	0.674543	0.00352084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1	MCM6	103884.0	8.33869	0.0	157	1982	97	43	19	77	39	126	1.62865e+09	1.3846e+09	1.80842e+09	1.70855e+09	1.76585e+09	1.51336e+09	1.54135e+09	2.6745e+07	5.15884e+07	227234.0	1.0	0.850528	1.11024	1.04891	1.08418	0.929658	0.946664	0.0162902	0.0318302	0.000130123	0.0	0.0399264	0.0369291	0.0402292	0.122426	0.0785177	0.034865	0.0121331	0.0164008	0.000424175
12	Q92597	Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1	NDRG1	46243.0	6.83573	0.0	74	311	7	5	1	6	5	126	6.27545e+07	5.69473e+07	7.3479e+07	7.93944e+07	9.21302e+07	6.53646e+07	5.91219e+07	2.14315e+06	2.84354e+06	0.0	1.0	0.907438	1.1709	1.26573	1.46094	1.04604	0.941115	0.0339841	0.0453401	0.0	0.0	0.139544	0.0842663	0.10588	1.12306	0.369045	0.227006	0.0349124	0.0490554	0.0
