protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	A0A087X1N3|O75818|X6RLL4	Ribonuclease P 40kDa subunit, isoform CRA_c OS=Homo sapiens GN=RPP40 PE=1 SV=1|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=3|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=1	RPP40	41282.2|47934.1|39979.8	6.94393	0.0	95	169	4	3	1	3	3	126	6.11344e+07	5.59025e+07	5.66457e+07	6.94167e+07	4.21856e+07	4.06221e+07	3.73212e+07	370418.0	1.26848e+06	0.0	1.0	0.914419	0.926576	1.13548	0.690046	0.664472	0.610478	0.00605907	0.020749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.04405	0.0	81	257	13	6	1	12	6	126	3.39583e+08	1.37233e+08	1.4217e+08	1.50997e+08	1.57035e+08	1.0275e+08	5.199e+07	1.64118e+06	1.76154e+06	0.0	1.0	0.403633	0.417358	0.442721	0.461234	0.299766	0.153756	0.00449558	0.0050273	0.0	0.0	0.133122	0.141401	0.215094	0.162447	0.179063	0.140958	0.0101437	0.0119891	0.0
3	M0R2A0|Q5UCC4	ER membrane protein complex subunit 10 OS=Homo sapiens GN=EMC10 PE=1 SV=1|ER membrane protein complex subunit 10 OS=Homo sapiens GN=EMC10 PE=1 SV=1	EMC10	40723.2|28703.7	5.45064	0.00649773	31	31	2	1	1	1	1	126	5.60977e+06	5.7534e+06	6.65953e+06	7.58608e+06	5.79688e+06	4.79512e+06	3.2944e+06	0.0	92199.2	0.0	1.0	1.0256	1.18713	1.3523	1.03335	0.854781	0.587262	0.0	0.0164355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	A0A087WU33|A0A087WVV7|A0A087X165|Q9C0H9	SRC kinase-signaling inhibitor 1 (Fragment) OS=Homo sapiens GN=SRCIN1 PE=1 SV=5|SRC kinase-signaling inhibitor 1 (Fragment) OS=Homo sapiens GN=SRCIN1 PE=1 SV=1|SRC kinase-signaling inhibitor 1 OS=Homo sapiens GN=SRCIN1 PE=1 SV=1|SRC kinase signaling inhibitor 1 OS=Homo sapiens GN=SRCIN1 PE=1 SV=3	SRCIN1	54607.3|111988.0|145563.0|126191.0	5.81135	0.00649773	31	31	3	1	2	1	1	126	7.59348e+06	7.30681e+06	6.70691e+06	1.04686e+07	6.91792e+06	5.51039e+06	5.18963e+06	0.0	121878.0	0.0	1.0	0.962248	0.883246	1.37863	0.911034	0.725675	0.683432	0.0	0.0160504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	Q07960	Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	57336.1	5.26698	0.00463458	36	94	3	3	1	2	2	126	6.51231e+06	7.27242e+06	7.10253e+06	8.82403e+06	6.76125e+06	6.5718e+06	4.82893e+06	78198.3	152766.0	0.0	1.0	1.11672	1.09063	1.35498	1.03823	1.00913	0.741508	0.0120078	0.023458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	Q9NXR7	BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	48334.1	6.59598	0.0	64	209	10	5	2	8	5	126	6.7158e+07	7.33629e+07	7.27985e+07	8.76993e+07	7.13505e+07	5.84378e+07	4.87787e+07	1.2175e+06	1.45353e+06	0.0	1.0	1.08942	1.08433	1.30548	1.05963	0.866682	0.725567	0.0179276	0.0216434	0.0	0.0	0.146341	0.183243	0.143921	0.242277	0.13814	0.137148	0.0423148	0.0357341	0.0
7	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	7.27745	0.0	79	379	41	8	10	23	6	126	2.86626e+08	3.37973e+08	3.90278e+08	3.73716e+08	3.59926e+08	2.34165e+08	1.75367e+08	2.92698e+06	4.25459e+06	0.0	1.0	1.18023	1.36215	1.30495	1.25522	0.817967	0.612359	0.0102321	0.0147389	0.0	0.0	0.111792	0.129859	0.0928079	0.178326	0.081307	0.0566361	0.0132818	0.0161824	0.0
8	P08842	Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2	STS	71805.3	6.5685	0.000476644	49	228	8	6	2	6	5	126	9.75643e+07	9.84469e+07	1.08148e+08	1.3348e+08	8.64484e+07	6.71285e+07	6.01826e+07	655751.0	1.57012e+06	0.0	1.0	1.01018	1.10734	1.36685	0.885498	0.688044	0.616365	0.00678481	0.0160932	0.0	0.0	0.083024	0.115662	0.121981	0.154809	0.136307	0.127861	0.0119502	0.0646794	0.0
9	A0A0C4DGB6|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|85067.0	7.05532	0.00315582	41	166	10	4	4	6	4	126	6.46732e+07	5.64455e+07	7.41543e+07	7.61739e+07	7.24829e+07	3.00909e+08	4.81065e+07	1.36884e+06	1.63228e+06	241178.0	1.0	0.870157	1.14722	1.18069	1.12331	4.59952	0.742883	0.021334	0.0249396	0.00372918	0.0	0.263458	0.146805	0.196178	0.177208	3.48236	0.0903856	0.0269221	0.0142055	0.00763531
10	P05387	60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1	RPLP2	13949.5	7.15859	0.0	72	144	7	3	1	6	2	126	8.81031e+07	8.86125e+07	9.8361e+07	1.07235e+08	8.96388e+07	7.02587e+07	6.90415e+07	825008.0	1.66907e+06	0.0	1.0	1.00581	1.11643	1.21758	1.01811	0.797873	0.783644	0.00937393	0.0189445	0.0	0.0	0.122753	0.0970565	0.0828458	0.0821575	0.131594	0.0938838	0.018998	0.0371757	0.0
