protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.48291	0.0	74	622	30	14	4	26	14	126	3.49139e+08	2.59691e+08	2.65131e+08	2.35551e+08	2.22236e+08	2.00254e+08	1.97374e+08	1.18302e+06	179789.0	188429.0	1.0	0.743156	0.762099	0.674396	0.637154	0.575896	0.566428	0.00313161	0.000496202	0.000515706	0.0	0.0638341	0.106914	0.0865349	0.0831977	0.125531	0.10562	0.00800503	0.00109776	0.00173603
2	Q9C0H2	Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3	TTYH3	60310.6	5.84968	0.000716589	43	101	4	3	1	3	3	126	1.83234e+07	1.56138e+07	1.6629e+07	1.51364e+07	1.55227e+07	1.40386e+07	1.37722e+07	358307.0	182952.0	0.0	1.0	0.852125	0.90753	0.826068	0.847155	0.766156	0.751621	0.0195546	0.00998462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	H0YKH1|H0YLF5|P40424	Pre-B-cell leukemia transcription factor 1 (Fragment) OS=Homo sapiens GN=PBX1 PE=1 SV=1|Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1|Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1	PBX1	19857.5|40976.9|51694.3	6.07854	0.000209468	53	173	7	5	4	3	3	126	3.06429e+07	2.36677e+07	2.64581e+07	2.45932e+07	2.01883e+07	2.07814e+07	2.44001e+07	829339.0	118312.0	97098.0	1.0	0.77237	0.863433	0.802576	0.658824	0.678179	0.796273	0.0270646	0.00386098	0.0031687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	8.14854	0.0	80	669	55	17	13	39	14	126	4.742e+08	3.24652e+08	3.6248e+08	3.21851e+08	6.59979e+08	5.30819e+08	3.81681e+08	2.0206e+06	738195.0	163092.0	1.0	0.684881	0.76471	0.679107	1.39018	1.1195	0.805738	0.00416641	0.00149437	0.000333329	0.0	0.0504386	0.0469866	0.0659105	0.15023	0.14634	0.0679846	0.00659045	0.00261473	0.000868816
5	A0A0C4DGB6|H0YA55|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|64305.4|85067.0	6.45383	0.0	75	170	12	3	5	2	2	126	2.24415e+07	1.73341e+07	1.89803e+07	1.86395e+07	2.05005e+07	2.61351e+07	1.78587e+07	720958.0	813383.0	693235.0	1.0	0.772413	0.84577	0.830584	0.913511	1.16459	0.795788	0.0321261	0.0362446	0.0308908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	AHSG	43764.6	6.45023	0.0	74	112	2	2	0	2	2	126	1.86669e+07	1.79524e+07	1.49859e+07	1.42195e+07	1.75529e+07	2.30556e+07	1.47371e+07	499271.0	1.11662e+06	1.38365e+06	1.0	0.961726	0.802808	0.761752	0.94032	1.23511	0.789476	0.0267463	0.0598183	0.0741232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	Q9BZG1	Ras-related protein Rab-34 OS=Homo sapiens GN=RAB34 PE=1 SV=1	RAB34	33836.2	7.41774	0.0	104	705	20	13	0	19	12	126	1.74154e+08	1.43304e+08	1.43662e+08	1.27829e+08	1.41798e+08	1.36294e+08	1.28989e+08	1.33247e+06	1.56727e+06	0.0	1.0	0.820883	0.825053	0.727066	0.814747	0.782123	0.734242	0.00768962	0.00895843	0.0	0.0	0.0914015	0.0667648	0.271303	0.0570979	0.0562976	0.253358	0.0119337	0.0182005	0.0
8	I3L1H5|Q9BZG8	Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=1 SV=1|Diphthamide biosynthesis protein 1 OS=Homo sapiens GN=DPH1 PE=1 SV=2	DPH1	51173.0|52552.8	6.40718	0.000202061	51	205	9	6	1	8	6	126	4.80702e+07	3.75734e+07	3.80848e+07	3.45973e+07	3.62368e+07	3.7189e+07	3.9101e+07	400003.0	201728.0	0.0	1.0	0.77911	0.79273	0.719725	0.753752	0.774947	0.81387	0.00822827	0.00416034	0.0	0.0	0.200957	0.191137	0.153295	0.125489	0.170291	0.235737	0.0151766	0.00920193	0.0
9	E7ETU7|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1	MRPL3	49678.4|48460.3|45997.2	7.5161	0.000202061	51	318	17	9	8	9	8	126	1.90399e+08	1.4223e+08	1.47969e+08	1.31857e+08	1.00673e+08	1.09205e+08	1.24543e+08	437211.0	389741.0	90986.3	1.0	0.746401	0.777144	0.693629	0.529574	0.573846	0.653616	0.00215733	0.00190862	0.000461279	0.0	0.103357	0.0481086	0.0606589	0.0668466	0.0321308	0.0509627	0.00688989	0.00664699	0.00164881
10	P53701	Cytochrome c-type heme lyase OS=Homo sapiens GN=HCCS PE=1 SV=1	HCCS	35105.9	7.59701	0.0	101	765	43	16	11	31	16	126	3.99569e+08	2.83425e+08	3.28635e+08	2.87046e+08	1.8199e+08	1.98464e+08	2.45278e+08	3.74554e+06	2.87528e+06	449713.0	1.0	0.708056	0.821904	0.718321	0.455857	0.496485	0.613016	0.00924427	0.0069626	0.00103233	0.0	0.0913025	0.0594866	0.101585	0.0611202	0.0735416	0.0718338	0.0145536	0.0129356	0.00331887
11	A0A0C4DFX7|Q9H967	WD repeat-containing protein 76 OS=Homo sapiens GN=WDR76 PE=1 SV=1|WD repeat-containing protein 76 OS=Homo sapiens GN=WDR76 PE=1 SV=2	WDR76	71963.9|80320.4	6.16796	0.017536	24	47	7	1	6	1	1	126	4.64584e+06	3.50937e+06	3.90987e+06	3.32463e+06	2.98484e+06	2.58484e+06	2.82304e+06	300905.0	98828.5	0.0	1.0	0.755379	0.841586	0.715615	0.642476	0.556376	0.607648	0.0647687	0.0212725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
