protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	Q9UNA1	Rho GTPase-activating protein 26 OS=Homo sapiens GN=ARHGAP26 PE=1 SV=1	ARHGAP26	106438.0	5.85265	0.0	61	152	6	3	3	3	3	126	3.08575e+07	3.22394e+07	3.83578e+07	3.91218e+07	3.78893e+07	2.46028e+07	2.36561e+07	325207.0	235899.0	0.0	1.0	1.04478	1.24306	1.26782	1.22788	0.797304	0.766623	0.010539	0.00764478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.62965	0.0	70	382	11	7	2	9	7	126	2.02394e+08	2.01221e+08	2.55877e+08	2.34014e+08	2.12127e+08	1.68911e+08	1.48224e+08	3.60117e+06	4.07533e+06	0.0	1.0	0.995551	1.26466	1.15923	1.0477	0.838071	0.733707	0.0177101	0.0200743	0.0	0.0	0.133922	0.107189	0.274313	0.202042	0.145811	0.0787566	0.0213434	0.00950721	0.0
3	Q07960	Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	57336.1	7.42661	0.0	89	612	21	12	2	19	12	126	5.00446e+08	5.15054e+08	7.83524e+08	6.46309e+08	5.9293e+08	4.69018e+08	3.8605e+08	9.03546e+06	1.47398e+07	0.0	1.0	1.03173	1.57001	1.29735	1.18732	0.938687	0.77128	0.0179833	0.0295265	0.0	0.0	0.154369	0.143012	0.227698	0.20968	0.0966421	0.0420573	0.00800725	0.0331883	0.0
4	A0A087X0P4|A0A0A0MTI0|P40424	Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1|Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1|Pre-B-cell leukemia transcription factor 1 OS=Homo sapiens GN=PBX1 PE=1 SV=1	PBX1	32736.2|40872.8|51694.3	6.21185	0.0	60	209	6	3	3	3	2	126	2.48396e+07	2.93112e+07	3.14801e+07	3.4107e+07	3.26423e+07	2.51093e+07	2.40642e+07	1.08126e+06	907664.0	0.0	1.0	1.18002	1.26734	1.37309	1.31413	1.01086	0.968783	0.0435298	0.0365411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	8.2279	0.0	76	634	90	15	19	67	14	126	1.26859e+09	1.10963e+09	2.85762e+09	1.31535e+09	1.51941e+09	9.72161e+08	8.01357e+08	1.15423e+07	2.37628e+07	0.0	1.0	0.874192	2.24996	1.03714	1.19776	0.765945	0.631908	0.00896737	0.0186392	0.0	0.0	0.0854571	0.135118	0.100085	0.0919697	0.0547044	0.0361825	0.00569983	0.0113525	0.0
6	P08842	Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2	STS	71805.3	6.23221	0.0	86	154	5	4	3	2	2	126	5.83089e+07	6.34547e+07	7.29335e+07	6.25e+07	4.93588e+07	4.36709e+07	3.99757e+07	219693.0	1.15729e+06	0.0	1.0	1.08825	1.25081	1.07188	0.846505	0.748957	0.685585	0.00376774	0.0198476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	A0A0C4DGB6|H0YA55|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|64305.4|85067.0	7.58003	0.0	59	227	14	7	3	10	7	126	1.48455e+08	1.47482e+08	2.14171e+08	1.95305e+08	2.14628e+08	7.5109e+08	1.31555e+08	3.83015e+06	4.58513e+06	0.0	1.0	0.99413	1.44739	1.31516	1.44331	5.02493	0.885599	0.0252351	0.0310153	0.0	0.0	0.103692	0.197451	0.113223	0.231771	2.46177	0.0582976	0.0394946	0.0483334	0.0
8	P05386	60S acidic ribosomal protein P1 OS=Homo sapiens GN=RPLP1 PE=1 SV=1	RPLP1	13224.9	6.77861	0.00117746	40	64	2	2	0	2	2	126	5.24596e+07	4.201e+07	1.39851e+08	4.84398e+07	5.98936e+07	6.00014e+07	3.75598e+07	583421.0	1.12241e+06	0.0	1.0	0.800806	2.66587	0.923374	1.14171	1.14376	0.715977	0.0111214	0.0213958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P05388	60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1	RPLP0	38777.0	8.63896	0.0	130	1087	68	19	21	47	19	126	1.65343e+09	1.45245e+09	3.34099e+09	1.40913e+09	1.55158e+09	1.45105e+09	1.17376e+09	2.32336e+07	4.06656e+07	0.0	1.0	0.875335	2.0202	0.852265	0.940141	0.877685	0.709236	0.0139854	0.0245931	0.0	0.0	0.297018	0.116733	0.26458	0.27626	0.0463831	0.0422505	0.00751233	0.00551372	0.0
10	P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	AHSG	43764.6	6.37472	0.00133178	39	66	2	2	0	2	2	126	3.36047e+07	3.64894e+07	5.17418e+07	4.63467e+07	4.6013e+07	1.70848e+08	3.41146e+07	31523.7	1.01129e+06	0.0	1.0	1.08584	1.53972	1.37917	1.36924	5.08404	1.01517	0.000938075	0.0300938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
