protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30613	Pyruvate kinase PKLR OS=Homo sapiens GN=PKLR PE=1 SV=2	PKLR	66773.9	6.32603	0.0	66	152	106	2	104	2	2	126	1.1785e+07	2.99358e+07	3.27668e+07	3.36472e+07	2.79281e+07	2.71635e+07	2.20608e+07	493832.0	1.17626e+06	0.0	1.0	2.54017	2.78039	2.85509	2.3698	2.30493	1.87195	0.0419036	0.0998099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.62827	0.0	88	567	25	11	7	18	10	126	1.88777e+08	2.26324e+08	2.92974e+08	2.50548e+08	2.42874e+08	2.29376e+08	1.70069e+08	3.24158e+06	5.54331e+06	0.0	1.0	1.18856	1.53194	1.3235	1.28349	1.21051	0.90548	0.0170702	0.0300402	0.0	0.0	1.00098	1.19856	1.03796	0.994313	0.958244	0.689566	0.0203914	0.0374043	0.0
3	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	8.11793	0.0	79	617	71	14	23	46	11	126	8.26457e+08	8.61412e+08	9.83728e+08	7.62532e+08	6.59687e+08	5.17426e+08	5.48408e+08	7.53296e+06	1.58765e+07	48644.8	1.0	1.04504	1.19247	0.925309	0.801155	0.626748	0.664406	0.00912499	0.019067	5.68676e-05	0.0	0.184224	0.221055	0.17345	0.160305	0.136649	0.128571	0.00859092	0.013749	0.000213839
4	A0A0C4DGB6|H0YA55|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|64305.4|85067.0	7.54716	0.0	72	202	15	4	7	7	4	126	5.45364e+07	5.47518e+07	8.12559e+07	6.96434e+07	8.42638e+07	4.1105e+08	6.11179e+07	4.20502e+06	2.28111e+06	0.0	1.0	1.00395	1.48674	1.27238	1.54412	7.48207	1.11111	0.0746264	0.0418273	0.0	0.0	0.468506	0.699871	0.427993	0.58493	3.54203	0.503045	0.105301	0.0187428	0.0
5	P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	AHSG	43764.6	7.35371	0.00119446	42	76	3	2	2	1	1	126	2.48334e+07	1.95126e+07	3.53226e+07	2.58955e+07	2.82739e+07	1.77174e+08	2.66994e+07	750644.0	887713.0	0.0	1.0	0.78574	1.42238	1.04277	1.13854	7.13449	1.07514	0.0302272	0.0357468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	A8MYQ9|Q9BZG1	Ras-related protein Rab-34, isoform NARR OS=Homo sapiens GN=RAB34 PE=1 SV=2|Ras-related protein Rab-34 OS=Homo sapiens GN=RAB34 PE=1 SV=1	RAB34	33992.3|33836.2	6.93197	0.0	87	447	20	9	3	15	8	126	8.21306e+07	1.16103e+08	1.47101e+08	1.23084e+08	1.17702e+08	1.05748e+08	8.45518e+07	750491.0	2.65822e+06	0.0	1.0	1.41075	1.79163	1.5047	1.43357	1.28779	1.02982	0.00915205	0.033328	0.0	0.0	0.917606	1.17979	0.870104	0.819128	0.752564	0.664987	0.0191283	0.0509456	0.0
7	I3L1H5|K7EQQ6|Q9BZG8	Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=1 SV=1|Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=4 SV=1|Diphthamide biosynthesis protein 1 OS=Homo sapiens GN=DPH1 PE=1 SV=2	DPH1	51173.0|5510.54|52552.8	6.62563	0.0	75	323	14	8	5	8	8	126	4.83057e+07	7.23249e+07	8.58634e+07	7.27163e+07	6.39994e+07	7.05351e+07	6.53093e+07	1.14507e+06	2.23081e+06	0.0	1.0	1.49185	1.76277	1.48267	1.31873	1.43621	1.34311	0.0238321	0.045174	0.0	0.0	1.66516	1.99997	1.94398	1.60721	1.74374	1.65737	0.0975282	0.152752	0.0
8	E7ETU7|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1	MRPL3	49678.4|48460.3|45997.2	6.04124	0.000282406	51	186	5	4	2	3	2	126	2.88224e+07	4.2695e+07	5.9643e+07	4.64753e+07	4.24788e+07	3.36816e+07	3.91854e+07	496629.0	1.49278e+06	0.0	1.0	1.48131	2.06933	1.61247	1.47381	1.16859	1.35955	0.0172307	0.0517925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P53701	Cytochrome c-type heme lyase OS=Homo sapiens GN=HCCS PE=1 SV=1	HCCS	35105.9	7.23484	0.0	84	421	24	9	8	16	9	126	1.70015e+08	1.48546e+08	2.1361e+08	1.80954e+08	1.56122e+08	1.6626e+08	2.06309e+08	1.28465e+06	4.97236e+06	0.0	1.0	0.868979	1.2575	1.06171	0.923763	0.976344	1.21167	0.00750716	0.0288926	0.0	0.0	0.320902	0.394161	0.327061	0.285745	0.281224	0.507481	0.0182671	0.0598182	0.0
10	Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1	MCM6	103884.0	7.56013	0.0	96	1095	42	26	13	28	22	126	4.15693e+08	5.13873e+08	6.54478e+08	4.94601e+08	5.00346e+08	5.69004e+08	3.07424e+08	5.2105e+06	8.94941e+06	0.0	1.0	1.23636	1.57208	1.18861	1.20214	1.36731	0.726441	0.0126482	0.0215889	0.0	0.0	0.252056	0.315946	0.271686	0.25315	0.308486	0.492754	0.0155421	0.0249703	0.0
