protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	O75818|X6RLL4	Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=3|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=1	RPP40	47934.1|39979.8	6.83584	0.000735159	41	130	6	4	1	5	4	126	8.726e+07	1.67714e+08	1.17718e+08	1.04143e+08	1.55077e+08	1.32926e+08	9.99227e+07	4.7196e+06	4.01242e+06	0.0	1.0	1.922	1.34905	1.19348	1.77719	1.52333	1.14376	0.0532998	0.0459471	0.0	0.0	0.0684686	0.156839	0.24063	0.482744	0.210437	0.251169	0.0453615	0.0321747	0.0
2	P30613	Pyruvate kinase PKLR OS=Homo sapiens GN=PKLR PE=1 SV=2	PKLR	66773.9	6.06783	0.0	66	115	40	1	39	1	1	126	9.96646e+06	1.18294e+07	1.07362e+07	8.3343e+06	1.01538e+07	1.06244e+07	7.06645e+06	325569.0	466474.0	0.0	1.0	1.18692	1.07723	0.836235	1.0188	1.06601	0.709023	0.0326665	0.0468043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	F8W8N5|Q9UNA1	Rho GTPase-activating protein 26 (Fragment) OS=Homo sapiens GN=ARHGAP26 PE=1 SV=1|Rho GTPase-activating protein 26 OS=Homo sapiens GN=ARHGAP26 PE=1 SV=1	ARHGAP26	23587.6|106438.0	5.44666	0.0087496	27	27	1	1	0	1	1	126	2.36269e+06	3.8726e+06	2.80305e+06	2.719e+06	3.47564e+06	2.75994e+06	2.30175e+06	0.0	79363.2	0.0	1.0	1.63907	1.18638	1.15081	1.47106	1.16814	0.974207	0.0	0.0335902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.59354	0.0	75	393	17	8	6	11	7	126	1.00297e+08	2.36492e+08	1.45678e+08	1.41168e+08	2.31163e+08	1.83765e+08	1.38909e+08	3.43543e+06	4.35691e+06	0.0	1.0	2.35468	1.44945	1.40633	2.3065	1.82611	1.38517	0.0336471	0.0439653	0.0	0.0	0.416531	0.143033	0.153521	0.542117	0.346878	0.177252	0.0492256	0.0906059	0.0
5	E9PN48	ADP-ribosylation factor GTPase-activating protein 2 (Fragment) OS=Homo sapiens GN=ARFGAP2 PE=1 SV=1	ARFGAP2	31810.8	6.72203	0.000375375	43	152	6	2	5	1	1	126	2.06824e+07	3.41955e+07	2.40099e+07	2.77909e+07	2.49273e+07	2.58247e+07	2.10815e+07	667884.0	767018.0	0.0	1.0	1.65336	1.16089	1.3437	1.20524	1.24863	1.0193	0.0322924	0.0370856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	Q07960	Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	57336.1	7.34501	0.0	67	630	24	13	6	18	11	126	1.84217e+08	3.99263e+08	2.63336e+08	2.51504e+08	4.24863e+08	3.48345e+08	2.6759e+08	4.17445e+06	7.62027e+06	0.0	1.0	2.16466	1.42769	1.36415	2.30997	1.88965	1.4497	0.0222304	0.0411535	0.0	0.0	0.16497	0.0922983	0.11001	0.555437	0.295079	0.150542	0.0274992	0.0387598	0.0
7	Q9NXR7	BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	48334.1	6.97771	0.0	73	253	10	5	4	5	4	126	7.75101e+07	1.57154e+08	1.0487e+08	9.96324e+07	1.73023e+08	1.45637e+08	1.07229e+08	2.83971e+06	3.70031e+06	0.0	1.0	2.02753	1.35298	1.28541	2.23226	1.87895	1.38342	0.0366367	0.0477397	0.0	0.0	0.200081	0.207751	0.239306	0.331723	0.0972124	0.183938	0.0632579	0.0586775	0.0
8	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	7.93259	0.0	67	492	37	13	10	26	11	126	3.94441e+08	7.93621e+08	5.09412e+08	6.38836e+08	7.681e+08	5.59154e+08	3.52076e+08	5.22394e+06	9.00467e+06	0.0	1.0	2.0132	1.29216	1.62196	1.95039	1.41935	0.893932	0.0130575	0.0228949	0.0	0.0	0.223227	0.104089	0.132915	0.220383	0.148246	0.119886	0.0192313	0.0275354	0.0
9	P08842	Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2	STS	71805.3	6.29993	0.0	56	257	11	7	7	4	4	126	2.96809e+07	5.45634e+07	3.90886e+07	3.97148e+07	5.31594e+07	4.34727e+07	3.33258e+07	903210.0	1.59332e+06	0.0	1.0	1.83833	1.31696	1.33806	1.79103	1.46467	1.1228	0.0304307	0.0536815	0.0	0.0	0.154675	0.0928543	0.0945754	0.413285	0.267176	0.209226	0.0430413	0.0578453	0.0
10	D6REM4|E7ETM0	Casein kinase I isoform alpha OS=Homo sapiens GN=CSNK1A1 PE=1 SV=1|Casein kinase I isoform alpha OS=Homo sapiens GN=CSNK1A1 PE=1 SV=1	CSNK1A1	31846.8|35382.6	7.255	0.0	96	347	14	1	12	2	1	126	3.90534e+06	7.34721e+06	5.06004e+06	5.30994e+06	8.19323e+06	7.29962e+06	4.33944e+06	43740.5	0.0	0.0	1.0	1.88132	1.29567	1.35966	2.09796	1.86914	1.11116	0.0112002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
