protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	A0A087X1N3|O75818|X6RLL4	Ribonuclease P 40kDa subunit, isoform CRA_c OS=Homo sapiens GN=RPP40 PE=1 SV=1|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=3|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=1	RPP40	41282.2|47934.1|39979.8	6.4124	0.00525762	35	68	4	2	0	4	2	126	1.77848e+07	1.2296e+07	2.12437e+07	1.33634e+07	1.30144e+07	4.89649e+06	6.17949e+06	0.0	0.0	0.0	1.0	0.691377	1.19449	0.751395	0.731771	0.27532	0.347459	0.0	0.0	0.0	0.0	0.401309	0.360826	0.0805122	0.139793	0.11994	0.164062	0.0	0.0	0.0
2	H7C312|P23919	Thymidylate kinase (Fragment) OS=Homo sapiens GN=DTYMK PE=1 SV=1|Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	22388.0|27642.1	6.5643	0.0	58	130	6	3	1	5	3	126	2.55406e+07	7.29079e+06	8.56025e+06	7.31144e+06	9.76485e+06	4.33749e+06	4.27043e+06	413711.0	77782.6	0.0	1.0	0.280622	0.335162	0.284759	0.382326	0.169827	0.167201	0.0161981	0.00304545	0.0	0.0	0.32022	0.342155	0.277372	0.284818	0.195683	0.123146	0.0503538	0.00969644	0.0
3	Q9C0H2	Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3	TTYH3	60310.6	6.19996	0.0	53	91	4	2	2	2	2	126	6.76036e+06	5.10709e+06	5.84926e+06	6.08139e+06	5.47442e+06	2.68178e+06	3.79384e+06	0.0	0.0	0.0	1.0	0.755447	0.86523	0.899566	0.809783	0.396692	0.561189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	H0YE29|Q07960	Rho GTPase-activating protein 1 (Fragment) OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1|Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	43690.8|57336.1	5.82215	0.000802568	48	48	1	1	0	1	1	126	1.51669e+06	1.21739e+06	1.12792e+06	1.55671e+06	3.03647e+06	1.07325e+06	1.00391e+06	0.0	0.0	0.0	1.0	0.802664	0.743672	1.02639	2.00204	0.707626	0.661908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	C9J2G0|F8W733|Q9NXR7	BRCA1-A complex subunit BRE (Fragment) OS=Homo sapiens GN=BRE PE=1 SV=1|BRCA1-A complex subunit BRE (Fragment) OS=Homo sapiens GN=BRE PE=1 SV=1|BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	18758.5|34700.0|48334.1	6.03388	0.0	57	132	9	3	5	2	2	126	3.92664e+06	2.90215e+06	4.08598e+06	3.52412e+06	3.57071e+06	2.34335e+06	2.23911e+06	56702.2	0.0	69317.9	1.0	0.739091	1.04058	0.89749	0.909355	0.596783	0.570236	0.0144404	0.0	0.0176532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	5.98407	0.0	75	199	13	4	0	3	3	126	4.55989e+06	4.02249e+06	9.26442e+06	5.34378e+06	4.72101e+06	2.48575e+06	1.75646e+06	0.0	0.0	0.0	1.0	0.882145	2.03172	1.17191	1.03533	0.545134	0.385197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P08842	Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2	STS	71805.3	5.69056	0.000708717	45	79	3	2	0	3	2	126	5.81868e+06	4.93982e+06	6.23985e+06	5.92006e+06	4.95067e+06	3.14743e+06	2.93724e+06	445761.0	345257.0	0.0	1.0	0.848959	1.07238	1.01742	0.850825	0.540918	0.504795	0.0766086	0.059336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	A0A0C4DGB6|H0YA55|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|64305.4|85067.0	6.19396	0.0	80	195	17	4	2	6	2	126	2.99799e+07	2.94902e+07	3.16167e+07	2.82971e+07	3.67147e+07	4.01126e+07	2.4112e+07	961741.0	1.36981e+06	1.39351e+06	1.0	0.985256	1.0546	0.947173	1.22648	1.34355	0.804272	0.0315971	0.0477393	0.0464813	0.0	0.198747	0.24047	0.50496	0.510291	0.730981	0.0844854	0.15266	0.294532	0.185127
9	P05387	60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1	RPLP2	13949.5	6.15286	0.0	78	147	7	2	2	5	2	126	1.07924e+07	7.43667e+06	7.22562e+06	8.2158e+06	7.23623e+06	6.70118e+06	9.38227e+06	142654.0	0.0	77173.0	1.0	0.692213	0.669508	0.761256	0.670492	0.635238	0.879806	0.0132179	0.0	0.00714426	0.0	0.579014	0.134826	0.562701	0.278383	0.707865	0.971647	0.0245303	0.0	0.0228376
10	F8VQY6|F8VRK7|F8VS58|F8VU65|F8VWS0|F8VZS0|G3V210|P05388	60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 (Fragment) OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 (Fragment) OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 (Fragment) OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1	RPLP0	18438.1|20178.9|16454.3|30778.8|34503.6|30413.6|21122.7|38777.0	7.13951	0.0	77	256	34	5	15	19	5	126	1.41426e+08	7.92892e+07	1.75062e+08	7.86315e+07	9.02794e+07	4.61071e+07	4.24158e+07	451184.0	403846.0	0.0	1.0	0.562548	1.23955	0.559897	0.639306	0.327896	0.302642	0.00305841	0.002832	0.0	0.0	0.256022	0.191266	0.250175	0.126255	0.187799	0.176906	0.00508568	0.0080555	0.0
