protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.6698	0.0	79	556	21	10	3	18	10	126	1.65598e+08	1.90313e+08	1.51857e+08	1.66844e+08	1.38631e+08	1.55614e+08	5.20466e+07	1.19476e+06	80247.0	0.0	1.0	1.15051	0.917749	1.00839	0.836704	0.940827	0.313176	0.00717797	0.000443591	0.0	0.0	0.106087	0.0879955	0.0830531	0.0772969	0.131328	0.387584	0.0124378	0.0016286	0.0
2	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	8.25346	0.0	75	658	66	17	14	52	17	126	4.78908e+08	6.32225e+08	4.62375e+08	5.17887e+08	6.73761e+08	6.81639e+08	4.10106e+08	3.90257e+06	1.84305e+06	637563.0	1.0	1.31978	0.965322	1.08063	1.40694	1.42361	0.858192	0.00787658	0.00367161	0.00123342	0.0	0.0859159	0.0495393	0.0717982	0.106848	0.137996	0.296384	0.0102994	0.00623771	0.00360197
3	A0A0C4DGB6|H0YA55|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|64305.4|85067.0	7.21802	0.0	73	246	16	5	8	4	4	126	3.14916e+07	4.21101e+07	2.56605e+07	1.27653e+08	3.9419e+07	7.46755e+07	2.90639e+07	569571.0	917270.0	113373.0	1.0	1.33719	0.814838	4.05357	1.25173	2.37129	0.922912	0.0180865	0.0291275	0.0036001	0.0	0.169563	0.0934826	0.964337	0.275716	0.384434	0.246431	0.0685329	0.042895	0.0124442
4	C9JV77|P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1|Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	AHSG	43851.6|43764.6	6.91837	0.00394619	35	35	1	1	0	1	1	126	2.24116e+07	2.71112e+07	1.80697e+07	2.20588e+07	2.15894e+07	3.59449e+07	1.75147e+07	112207.0	552596.0	1.24819e+06	1.0	1.2097	0.806267	0.98426	0.963314	1.60385	0.781503	0.00500665	0.0246567	0.0556942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	###REV###J3KQX6|###REV###Q8NEG2	Reverse sequence, was Uncharacterized protein C7orf57 OS=Homo sapiens GN=C7orf57 PE=4 SV=1|Reverse sequence, was Uncharacterized protein C7orf57 OS=Homo sapiens GN=C7orf57 PE=2 SV=3	###C7ORF57###	43467.9|38154.1	5.38435	0.0147856	25	47	2	2	1	1	1	126	352731.0	539115.0	670483.0	472342.0	782626.0	1.05153e+06	261351.0	37730.9	0.0	0.0	1.0	1.5284	1.90083	1.3391	2.21876	2.98112	0.740937	0.106968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	Q9P2J5	Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2	LARS	161014.0	7.59858	0.0	119	2140	98	38	23	75	35	126	8.16543e+08	8.859e+08	7.33469e+08	8.11927e+08	8.69269e+08	9.40034e+08	2.53396e+08	4.14297e+06	1.85691e+06	175383.0	1.0	1.08443	0.898088	0.994511	1.0646	1.15109	0.310962	0.00498549	0.00221677	0.000208466	0.0	0.0733373	0.0426367	0.0571046	0.0432111	0.0721515	0.115864	0.00614145	0.00302545	0.00057291
7	Q9BZG1	Ras-related protein Rab-34 OS=Homo sapiens GN=RAB34 PE=1 SV=1	RAB34	33836.2	7.46362	0.0	104	542	17	12	5	11	9	126	9.24697e+07	1.07921e+08	9.19972e+07	9.99039e+07	8.76129e+07	1.07193e+08	6.30043e+07	952531.0	772238.0	0.0	1.0	1.16833	0.993493	1.08013	0.947691	1.15586	0.654962	0.00973125	0.00771713	0.0	0.0	0.103798	0.118231	0.0851244	0.256132	0.279422	1.02759	0.0254424	0.0234814	0.0
8	I3L1H5|Q9BZG8	Diphthamide biosynthesis protein 1 (Fragment) OS=Homo sapiens GN=DPH1 PE=1 SV=1|Diphthamide biosynthesis protein 1 OS=Homo sapiens GN=DPH1 PE=1 SV=2	DPH1	51173.0|52552.8	6.47166	0.0	56	207	11	5	3	8	4	126	2.73102e+07	3.23276e+07	2.5619e+07	3.07709e+07	2.52733e+07	3.11298e+07	1.13537e+07	282497.0	42941.0	0.0	1.0	1.18918	0.935659	1.12489	0.925463	1.13532	0.416714	0.00989494	0.00148648	0.0	0.0	0.23428	0.107872	0.203579	0.111199	0.285764	0.207944	0.0129287	0.00491547	0.0
9	E7ETU7|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1	MRPL3	49678.4|48460.3|45997.2	7.30416	0.0	53	217	7	5	2	5	5	126	7.35224e+07	7.95545e+07	6.28822e+07	6.5716e+07	6.60701e+07	7.21936e+07	2.51747e+07	258626.0	122858.0	0.0	1.0	1.08395	0.85528	0.893822	0.898639	0.981926	0.342408	0.00351764	0.00167103	0.0	0.0	0.114793	0.124881	0.0981218	0.099243	0.0915636	0.278123	0.00910236	0.00448928	0.0
10	P53701	Cytochrome c-type heme lyase OS=Homo sapiens GN=HCCS PE=1 SV=1	HCCS	35105.9	7.38389	0.0	101	495	20	9	3	16	9	126	1.31122e+08	1.66731e+08	1.13528e+08	1.39152e+08	1.00903e+08	1.16094e+08	5.54367e+07	1.74771e+06	817435.0	0.0	1.0	1.27013	0.867055	1.06143	0.770994	0.886622	0.424947	0.0129138	0.00588362	0.0	0.0	0.18135	0.100212	0.120194	0.155117	0.185446	0.329308	0.0305443	0.0197543	0.0
