protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	A0A087X1N3|O75818|X6RLL4	Ribonuclease P 40kDa subunit, isoform CRA_c OS=Homo sapiens GN=RPP40 PE=1 SV=1|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=3|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=1	RPP40	41282.2|47934.1|39979.8	5.68411	0.00240577	38	74	5	2	1	2	2	126	8.44246e+06	7.80098e+06	6.6401e+06	6.77495e+06	9.40486e+06	1.10151e+07	6.04833e+06	0.0	0.0	0.0	1.0	0.924018	0.786512	0.802486	1.114	1.30472	0.716418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	Q9C0H2	Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3	TTYH3	60310.6	6.18171	0.0	62	98	3	2	0	3	2	126	5.59954e+06	4.51609e+06	3.95429e+06	5.45956e+06	6.18681e+06	6.54709e+06	4.56029e+06	0.0	59418.3	0.0	1.0	0.806511	0.706181	0.975002	1.10488	1.16922	0.814404	0.0	0.0106113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	C9J2G0|F8W733|Q9NXR7	BRCA1-A complex subunit BRE (Fragment) OS=Homo sapiens GN=BRE PE=1 SV=1|BRCA1-A complex subunit BRE (Fragment) OS=Homo sapiens GN=BRE PE=1 SV=1|BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	18758.5|34700.0|48334.1	5.42702	0.0	53	53	1	1	0	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	A0A096LPE0|M0QZU1|P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=1|60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=1|60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	5628.12|5173.05|30036.0	5.00526	0.0	54	54	6	1	0	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P08842	Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2	STS	71805.3	5.91833	0.00184843	42	42	3	1	2	1	1	126	1.13688e+06	891203.0	831494.0	1.19739e+06	869587.0	870269.0	681204.0	0.0	0.0	0.0	1.0	0.783903	0.731384	1.05323	0.76489	0.76549	0.599188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	A0A0C4DGB6|H0YA55|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|64305.4|85067.0	6.5182	0.0	84	201	23	4	7	4	2	126	1.56851e+07	2.32352e+07	2.07252e+07	1.3561e+07	1.9874e+07	3.31343e+07	2.32768e+07	603203.0	983666.0	1.02308e+06	1.0	1.48136	1.32133	0.864579	1.26706	2.11248	1.48362	0.0384571	0.0627135	0.0652261	0.0	0.346279	0.230753	0.675227	0.693132	0.413524	0.378363	0.338437	0.674965	0.509215
7	P05387	60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1	RPLP2	13949.5	6.34698	0.0	98	174	7	2	2	5	2	126	5.8772e+06	8.11626e+06	6.98881e+06	8.60601e+06	5.80254e+06	7.76423e+06	1.18108e+07	22265.3	0.0	109074.0	1.0	1.38097	1.18811	1.4643	0.987296	1.32108	2.00959	0.00360845	0.0	0.0185589	0.0	0.60183	0.237475	0.443254	0.408048	0.47986	2.09101	0.0108981	0.0	0.0533879
8	P02765	Alpha-2-HS-glycoprotein OS=Homo sapiens GN=AHSG PE=1 SV=1	AHSG	43764.6	6.19033	0.0	50	50	1	1	0	1	1	126	1.36091e+06	1.54835e+06	841198.0	1.02135e+06	1.46506e+06	3.00021e+06	1.22535e+06	0.0	0.0	0.0	1.0	1.13773	0.618113	0.750491	1.07653	2.20456	0.900391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	G5E9G0|P39023	60S ribosomal protein L3 OS=Homo sapiens GN=RPL3 PE=1 SV=1|60S ribosomal protein L3 OS=Homo sapiens GN=RPL3 PE=1 SV=2	RPL3	51755.7|59198.0	6.29188	0.00440529	35	133	6	4	2	4	4	126	1.25563e+07	8.97276e+06	9.9692e+06	1.2233e+07	2.29706e+07	1.20282e+07	8.2523e+06	321049.0	0.0	76289.0	1.0	0.714603	0.793961	0.974256	1.82941	0.957941	0.657225	0.0255688	0.0	0.00607577	0.0	0.282159	0.3105	0.355235	1.45639	0.871613	0.356582	0.0384151	0.0	0.0159626
10	Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1	MCM6	103884.0	5.57176	0.00377358	36	36	1	1	0	1	1	126	278918.0	427499.0	145002.0	428532.0	1.18707e+06	456261.0	432735.0	0.0	0.0	0.0	1.0	1.53271	0.519872	1.53641	4.25599	1.63583	1.55148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	C9JMN4|C9JP35|Q92520	Protein FAM3C (Fragment) OS=Homo sapiens GN=FAM3C PE=1 SV=1|Protein FAM3C (Fragment) OS=Homo sapiens GN=FAM3C PE=1 SV=1|Protein FAM3C OS=Homo sapiens GN=FAM3C PE=1 SV=1	FAM3C	19067.4|14051.6|29532.9	6.65102	0.0	55	87	3	2	1	2	1	126	8.34029e+06	8.63239e+06	9.2643e+06	8.87161e+06	1.68645e+07	1.57779e+07	4.67576e+06	100981.0	68160.2	0.0	1.0	1.03502	1.11079	1.06371	2.02205	1.89177	0.560623	0.0121076	0.00817241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	A0A075B7F8|A0A087WY75|A0A0J9YWR1|A8CG34|C9J370|C9JER0|Q6PJE2|Q96HA1	Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens GN=POM121C PE=1 SV=2|Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens GN=POM121C PE=1 SV=1|POM121 and ZP3 fusion protein (Fragment) OS=Homo sapiens GN=POMZP3 PE=4 SV=1|Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens GN=POM121C PE=1 SV=2|POM121 and ZP3 fusion protein (Fragment) OS=Homo sapiens GN=POMZP3 PE=4 SV=1|POM121 and ZP3 fusion protein OS=Homo sapiens GN=POMZP3 PE=4 SV=1|POM121 and ZP3 fusion protein OS=Homo sapiens GN=POMZP3 PE=2 SV=4|Nuclear envelope pore membrane protein POM 121 OS=Homo sapiens GN=POM121 PE=1 SV=2	POM121C|POMZP3|POM121	136414.0|109158.0|31063.2|136381.0|31063.2|19553.5|23870.3|138869.0	5.43153	0.00257069	40	40	1	1	0	1	1	126	700241.0	980711.0	683775.0	801428.0	2.4582e+06	1.13522e+06	684500.0	0.0	0.0	0.0	1.0	1.40053	0.976484	1.1445	3.5105	1.62118	0.97752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	P19075	Tetraspanin-8 OS=Homo sapiens GN=TSPAN8 PE=1 SV=1	TSPAN8	29689.9	5.68511	0.0	54	54	1	1	0	1	1	126	650110.0	682200.0	896953.0	1.0352e+06	853545.0	930590.0	507540.0	57035.7	0.0	0.0	1.0	1.04936	1.37969	1.59235	1.31292	1.43144	0.780699	0.0877324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	E9PIF4|Q99519	Sialidase-1 OS=Homo sapiens GN=NEU1 PE=1 SV=1|Sialidase-1 OS=Homo sapiens GN=NEU1 PE=1 SV=1	NEU1	31157.0|48472.6	5.59445	0.000987167	44	78	2	2	0	2	2	126	1.96197e+06	1.86757e+06	1.34658e+06	1.81198e+06	3.1375e+06	2.78445e+06	1.38995e+06	0.0	0.0	0.0	1.0	0.951885	0.686342	0.923551	1.59916	1.41921	0.708449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	Q13643	Four and a half LIM domains protein 3 OS=Homo sapiens GN=FHL3 PE=1 SV=4	FHL3	35228.8	6.61309	0.0010989	47	126	6	3	1	5	3	126	2.56416e+07	2.40304e+07	2.18305e+07	2.06113e+07	3.31742e+07	3.64464e+07	1.82019e+07	228894.0	197469.0	76609.9	1.0	0.941032	0.85382	0.803825	1.29705	1.42819	0.70986	0.00858254	0.00764002	0.00287983	0.0	0.319703	0.234355	0.260076	0.491853	0.420403	0.182038	0.0294687	0.01462	0.0110992
16	Q13641	Trophoblast glycoprotein OS=Homo sapiens GN=TPBG PE=1 SV=1	TPBG	48406.3	6.17811	0.0	54	137	4	3	0	4	3	126	1.21707e+07	1.16704e+07	1.05077e+07	1.3449e+07	1.42034e+07	1.43882e+07	7.36247e+06	0.0	0.0	0.0	1.0	0.958888	0.863357	1.10503	1.16702	1.1822	0.604932	0.0	0.0	0.0	0.0	0.259595	0.297366	0.228487	0.276336	0.224423	0.271212	0.0	0.0	0.0
