protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30613	Pyruvate kinase PKLR OS=Homo sapiens GN=PKLR PE=1 SV=2	PKLR	66773.9	NA	0.0	66	118	57	0	57	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.6397	0.0	73	471	18	9	2	16	8	126	2.99868e+08	3.35997e+08	2.77385e+08	2.86271e+08	1.57302e+08	2.43406e+08	1.42202e+08	5.54538e+06	4.67607e+06	0.0	1.0	1.11855	0.925243	0.954085	0.524263	0.813305	0.476074	0.0180994	0.0152036	0.0	0.0	0.0982486	0.0733212	0.0594558	0.0827421	0.0808689	0.0888039	0.0185865	0.037722	0.0
3	Q07960	Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	57336.1	6.8657	0.0	72	379	18	8	5	13	8	126	2.88748e+08	3.02899e+08	2.50299e+08	2.9276e+08	1.37465e+08	2.27856e+08	1.51673e+08	2.97795e+06	4.22117e+06	0.0	1.0	1.04974	0.867288	1.01541	0.47862	0.792327	0.525465	0.010273	0.0143769	0.0	0.0	0.0903466	0.0583866	0.092721	0.101578	0.180233	0.0368185	0.0116201	0.0230349	0.0
4	Q9NXR7	BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	48334.1	7.07124	0.0	60	182	8	5	2	6	4	126	1.06438e+08	1.1713e+08	9.76052e+07	1.06326e+08	5.77369e+07	9.24619e+07	6.52717e+07	1.67046e+06	2.46932e+06	0.0	1.0	1.10279	0.91898	0.999753	0.544495	0.871345	0.615396	0.0156943	0.0231997	0.0	0.0	0.131085	0.127404	0.0970808	0.147505	0.17136	0.0854242	0.0460737	0.0513434	0.0
5	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	8.25247	0.0	76	610	107	15	59	47	12	126	1.03614e+09	1.07824e+09	8.18383e+08	7.00368e+08	4.28261e+08	4.52171e+08	3.21624e+08	5.25065e+06	7.43421e+06	151686.0	1.0	1.04119	0.789883	0.676562	0.413474	0.43686	0.310767	0.00497044	0.00711133	0.000140256	0.0	0.0677803	0.0746235	0.055546	0.0374425	0.0494061	0.0368527	0.00537096	0.00492873	0.000498643
6	P08842	Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2	STS	71805.3	6.49935	0.0	51	361	12	9	3	9	7	126	1.21273e+08	1.21462e+08	1.04451e+08	1.13164e+08	5.94582e+07	7.21177e+07	5.63879e+07	1.78832e+06	1.86765e+06	0.0	1.0	1.00118	0.86093	0.933421	0.490559	0.594341	0.465062	0.014396	0.0154388	0.0	0.0	0.0322571	0.0591776	0.075046	0.0587397	0.103871	0.0583909	0.0215159	0.0253262	0.0
7	A0A0C4DGB6|H0YA55|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|64305.4|85067.0	7.04971	0.0	84	202	13	4	3	7	4	126	1.38071e+08	1.70539e+08	1.14395e+08	1.43267e+08	1.06503e+08	2.8771e+08	1.10626e+08	3.19851e+06	4.08955e+06	158245.0	1.0	1.23056	0.82956	1.03852	0.770213	2.07671	0.801963	0.0231658	0.0292937	0.00109217	0.0	0.259948	0.109294	0.168259	0.135381	0.660325	0.158201	0.017996	0.0194642	0.00487957
8	P05387	60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1	RPLP2	13949.5	6.90538	0.0	96	278	7	4	0	7	4	126	1.53957e+08	1.62853e+08	1.48547e+08	1.35256e+08	9.41802e+07	8.54571e+07	6.83559e+07	980870.0	1.28503e+06	0.0	1.0	1.05758	0.965698	0.878197	0.61166	0.555321	0.444669	0.00628641	0.00821072	0.0	0.0	0.165832	0.0771695	0.096547	0.0347361	0.114305	0.0628538	0.00622184	0.00838136	0.0
9	P05388	60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1	RPLP0	38777.0	8.27129	0.0	87	829	55	15	9	46	15	126	1.59721e+09	1.78078e+09	1.42538e+09	1.24904e+09	7.91203e+08	1.07934e+09	7.62575e+08	1.67632e+07	2.33507e+07	0.0	1.0	1.11517	0.895738	0.784236	0.498896	0.675517	0.479608	0.0105549	0.0150338	0.0	0.0	0.0606582	0.100744	0.0967317	0.0955888	0.119298	0.094738	0.0101938	0.0167152	0.0
10	P39023	60S ribosomal protein L3 OS=Homo sapiens GN=RPL3 PE=1 SV=2	RPL3	59198.0	8.39617	0.0	86	766	92	16	47	45	15	126	1.01482e+09	1.03514e+09	8.34346e+08	7.3386e+08	4.6741e+08	5.27774e+08	3.66586e+08	1.12755e+07	1.28365e+07	0.0	1.0	1.01949	0.822371	0.722741	0.461019	0.520298	0.361242	0.0110648	0.0126381	0.0	0.0	0.0503615	0.041129	0.0712442	0.0436201	0.0828454	0.0530278	0.0109669	0.0101818	0.0
