protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	A0A087X1N3|O75818|X6RLL4	Ribonuclease P 40kDa subunit, isoform CRA_c OS=Homo sapiens GN=RPP40 PE=1 SV=1|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=3|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=1	RPP40	41282.2|47934.1|39979.8	6.2564	0.0	68	109	3	2	0	3	2	126	2.34571e+07	2.91167e+07	3.22093e+07	3.34947e+07	3.54772e+07	2.0594e+07	1.67254e+07	304252.0	786994.0	0.0	1.0	1.24127	1.37311	1.42791	1.51243	0.877943	0.713019	0.0129706	0.0335503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	Q9C0H2	Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3	TTYH3	60310.6	6.82775	0.00138504	43	43	2	1	0	2	1	126	2.07049e+07	2.08049e+07	2.39125e+07	2.58325e+07	2.01026e+07	1.75803e+07	1.42982e+07	232766.0	513355.0	94399.5	1.0	1.00483	1.15492	1.24765	0.970911	0.849087	0.690568	0.0112421	0.0247938	0.00455928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	H0YE29|Q07960	Rho GTPase-activating protein 1 (Fragment) OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1|Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	43690.8|57336.1	5.03575	0.00571973	30	30	1	1	0	1	1	126	879044.0	1.01979e+06	1.20679e+06	1.13432e+06	1.17435e+06	1.14283e+06	881339.0	0.0	0.0	0.0	1.0	1.16011	1.37285	1.29041	1.33594	1.30008	1.00261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	C9J2G0|F8W733|Q9NXR7	BRCA1-A complex subunit BRE (Fragment) OS=Homo sapiens GN=BRE PE=1 SV=1|BRCA1-A complex subunit BRE (Fragment) OS=Homo sapiens GN=BRE PE=1 SV=1|BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	18758.5|34700.0|48334.1	6.11742	0.0	47	84	2	2	0	1	1	126	1.09727e+06	1.58316e+06	1.70184e+06	2.28263e+06	2.16725e+06	1.22366e+06	908345.0	0.0	0.0	0.0	1.0	1.44281	1.55098	2.08028	1.97512	1.11519	0.827822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	5.9059	0.0	58	193	18	5	6	6	4	126	1.78468e+07	1.9364e+07	2.90895e+07	6.92083e+07	3.04153e+07	2.47421e+07	1.39163e+07	592082.0	583015.0	83371.1	1.0	1.08501	1.62675	3.86364	1.69107	1.38636	0.778402	0.0331758	0.0316777	0.00452992	0.0	0.245408	0.447515	1.79783	0.614147	0.486157	0.0988036	0.2383	0.23671	0.0351639
6	P08842	Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2	STS	71805.3	6.18979	0.0	52	259	13	7	4	9	6	126	4.77992e+07	5.88692e+07	6.37631e+07	7.65426e+07	6.58396e+07	4.54586e+07	3.38374e+07	1.21369e+06	962998.0	119296.0	1.0	1.22444	1.32893	1.59872	1.37604	0.95054	0.706606	0.0252904	0.0203155	0.00243138	0.0	0.280151	0.220239	0.190152	0.277141	0.234603	0.148699	0.0703849	0.0444687	0.0116931
7	A0A0C4DGB6|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|85067.0	6.90562	0.0	109	304	20	6	3	7	4	126	9.30044e+07	1.00393e+08	6.52426e+07	1.02937e+08	8.80885e+07	8.23227e+07	5.41102e+07	809381.0	1.85651e+06	431133.0	1.0	1.07088	0.710231	1.10673	0.953899	0.885957	0.584124	0.00898513	0.0201119	0.00434793	0.0	0.637562	0.343756	0.138528	0.380361	0.132862	0.225901	0.0117962	0.0168399	0.0234454
8	P05387	60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1	RPLP2	13949.5	6.52312	0.0	87	231	9	4	4	5	3	126	1.1909e+07	1.25054e+07	1.8079e+07	1.92282e+07	1.6414e+07	1.30865e+07	1.11652e+07	285046.0	348543.0	0.0	1.0	1.05009	1.51681	1.61459	1.38018	1.10313	0.931866	0.0239354	0.0291281	0.0	0.0	0.17701	0.32923	0.181769	0.334833	0.308622	0.228157	0.0496214	0.0409005	0.0
9	P02760	Protein AMBP OS=Homo sapiens GN=AMBP PE=1 SV=1	AMBP	44011.3	5.38581	0.016731	25	25	1	1	0	1	1	126	1.457e+06	1.62591e+06	1.51797e+06	2.11094e+06	1.97957e+06	1.91122e+06	1.26379e+06	0.0	66581.0	0.0	1.0	1.11593	1.04184	1.44883	1.35866	1.31175	0.867393	0.0	0.0456973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	F8VU65|P05388	60S acidic ribosomal protein P0 (Fragment) OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1	RPLP0	30778.8|38777.0	5.93303	0.0	54	266	17	6	4	13	6	126	4.23642e+07	5.17001e+07	6.31018e+07	7.03225e+07	6.80095e+07	5.43508e+07	3.73369e+07	4.00486e+06	4.25936e+06	1.72557e+06	1.0	1.21902	1.48112	1.63188	1.59143	1.2726	0.88152	0.0946912	0.0999688	0.0398494	0.0	0.0900191	0.353134	0.90602	0.525126	0.440843	0.109959	0.109106	0.118577	0.0564382
