protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	A0A087X1N3|O75818|X6RLL4	Ribonuclease P 40kDa subunit, isoform CRA_c OS=Homo sapiens GN=RPP40 PE=1 SV=1|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=3|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=1	RPP40	41282.2|47934.1|39979.8	6.8238	0.0	109	151	4	2	1	3	2	126	1.94317e+07	3.76098e+07	3.36946e+07	3.06105e+07	2.6165e+07	2.48142e+07	1.09933e+07	550493.0	687204.0	0.0	1.0	1.93549	1.73401	1.57529	1.34652	1.277	0.565741	0.0283297	0.0353652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	H7C312|P23919	Thymidylate kinase (Fragment) OS=Homo sapiens GN=DTYMK PE=1 SV=1|Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	22388.0|27642.1	6.45544	0.0	70	138	4	3	0	4	3	126	6.82932e+07	2.22173e+07	7.85252e+06	9.50911e+06	1.15037e+07	8.37923e+06	3.32045e+06	75941.1	184669.0	0.0	1.0	0.325322	0.114982	0.139239	0.168446	0.122695	0.0486205	0.00111199	0.00270406	0.0	0.0	0.105216	0.0944152	0.125195	0.090153	0.0891327	0.0529149	0.00493488	0.0120004	0.0
3	Q9C0H2	Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3	TTYH3	60310.6	5.53371	0.0	45	87	3	2	0	3	2	126	9.75445e+06	2.6186e+07	1.90099e+07	2.15084e+07	1.6194e+07	1.72426e+07	2.60797e+06	182459.0	97289.8	0.0	1.0	2.68452	1.94885	2.20498	1.66016	1.76766	0.267362	0.0187052	0.00997389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	H0YE29|Q07960	Rho GTPase-activating protein 1 (Fragment) OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1|Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	43690.8|57336.1	5.45986	0.0106149	26	26	1	1	0	1	1	126	880137.0	1.2885e+06	1.12765e+06	1.29497e+06	1.47527e+06	1.22382e+06	684537.0	0.0	0.0	0.0	1.0	1.46397	1.28122	1.47133	1.67618	1.39048	0.777761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	F8W733|Q9NXR7	BRCA1-A complex subunit BRE (Fragment) OS=Homo sapiens GN=BRE PE=1 SV=1|BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	34700.0|48334.1	7.17033	0.0	51	125	7	3	1	4	2	126	2.1791e+07	4.69831e+07	3.98377e+07	4.03898e+07	4.03656e+07	3.58165e+07	1.56254e+07	44271.4	387287.0	0.0	1.0	2.15608	1.82817	1.8535	1.85239	1.64363	0.717058	0.00203163	0.0177728	0.0	0.0	1.62995	1.54609	1.86348	2.04375	1.50316	0.406264	0.00997522	0.0467445	0.0
6	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	5.51861	0.0	62	183	18	4	5	8	3	126	3.30526e+07	7.96076e+07	7.17918e+07	1.12137e+08	1.30431e+08	6.62549e+07	2.24854e+07	996823.0	708597.0	0.0	1.0	2.40851	2.16285	3.39355	3.94737	2.01832	0.682306	0.0315248	0.0226342	0.0	0.0	1.6008	0.783951	4.97431	6.42775	2.17337	0.672763	0.225862	0.201354	0.0
7	P08842	Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2	STS	71805.3	5.91764	0.0	54	202	9	6	3	6	4	126	3.4655e+07	7.10426e+07	5.85908e+07	6.28124e+07	5.75944e+07	4.06772e+07	1.7748e+07	1.07283e+06	1.12061e+06	145714.0	1.0	2.05	1.69399	1.82776	1.66952	1.17838	0.512133	0.0307254	0.0308597	0.00418404	0.0	1.33694	0.953382	1.01973	0.917658	0.572014	0.221107	0.162487	0.123303	0.0369621
8	P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	85067.0	7.58345	0.0	91	590	43	13	7	24	11	126	1.12703e+08	2.202e+08	1.60763e+08	2.94826e+08	2.04369e+08	9.84876e+08	1.07104e+08	9.02502e+06	4.54286e+06	126089.0	1.0	1.93851	1.41077	2.63022	1.8217	8.70732	0.950374	0.0802812	0.040386	0.0010317	0.0	1.47003	1.1515	2.27007	1.34087	9.92855	0.238412	0.0880533	0.0391441	0.00392679
9	P05387	60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1	RPLP2	13949.5	6.41518	0.0	83	250	10	4	2	6	4	126	4.35832e+07	6.69822e+07	5.03473e+07	5.58098e+07	4.85438e+07	5.63677e+07	3.49028e+07	954118.0	1.40253e+06	95866.3	1.0	1.53783	1.15538	1.28053	1.10131	1.28569	0.799475	0.0218853	0.0321805	0.0021737	0.0	0.612218	0.41358	0.737274	1.73048	2.24427	0.144876	0.0356061	0.0241834	0.00294872
10	P02760	Protein AMBP OS=Homo sapiens GN=AMBP PE=1 SV=1	AMBP	44011.3	5.49332	0.0122832	25	25	1	1	0	1	1	126	1.83049e+06	4.10888e+06	2.42416e+06	2.8783e+06	2.89523e+06	3.49322e+06	3.00683e+06	0.0	0.0	0.0	1.0	2.24469	1.32432	1.57242	1.58167	1.90835	1.64264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
