protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	A0A087X1N3|O75818|X6RLL4	Ribonuclease P 40kDa subunit, isoform CRA_c OS=Homo sapiens GN=RPP40 PE=1 SV=1|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=3|Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=1	RPP40	41282.2|47934.1|39979.8	6.29727	0.0	61	127	5	3	0	4	3	126	1.29231e+07	1.20372e+07	1.09251e+07	1.12804e+07	9.85801e+06	1.25148e+07	1.03151e+07	206754.0	143559.0	0.0	1.0	0.931448	0.845392	0.872881	0.762819	0.968399	0.79819	0.0159987	0.0111087	0.0	0.0	0.170387	0.234688	0.110843	0.160375	2.15795	1.62192	0.0249024	0.017291	0.0
2	P23919	Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4	DTYMK	27642.1	7.26253	0.0	77	279	10	6	2	8	6	126	5.95656e+07	3.21892e+07	2.31547e+07	2.02175e+07	3.34373e+07	2.3279e+07	1.25411e+07	597991.0	659281.0	0.0	1.0	0.542762	0.394018	0.343194	0.562366	0.397201	0.215354	0.00944564	0.0109203	0.0	0.0	0.140476	0.227746	0.225174	0.243539	0.334729	0.314645	0.0445347	0.0411634	0.0
3	A0A087WVV7|A0A087X165|Q9C0H9	SRC kinase-signaling inhibitor 1 (Fragment) OS=Homo sapiens GN=SRCIN1 PE=1 SV=1|SRC kinase-signaling inhibitor 1 OS=Homo sapiens GN=SRCIN1 PE=1 SV=1|SRC kinase signaling inhibitor 1 OS=Homo sapiens GN=SRCIN1 PE=1 SV=3	SRCIN1	111988.0|145563.0|126191.0	5.74614	0.014415	27	27	2	1	1	1	1	126	1.0961e+06	1.14425e+06	725001.0	933326.0	1.06738e+06	1.40192e+06	1.08778e+06	0.0	0.0	0.0	1.0	1.04393	0.661437	0.851497	0.973794	1.279	0.992408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	H0YE29|Q07960	Rho GTPase-activating protein 1 (Fragment) OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1|Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1	ARHGAP1	43690.8|57336.1	6.2012	0.00147131	43	43	1	1	0	1	1	126	1.90023e+06	1.93012e+06	1.8575e+06	2.0346e+06	3.42791e+06	2.46793e+06	2.03403e+06	0.0	0.0	0.0	1.0	1.01573	0.977513	1.07071	1.80395	1.29875	1.07042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	C9J2G0|F8W733|Q9NXR7	BRCA1-A complex subunit BRE (Fragment) OS=Homo sapiens GN=BRE PE=1 SV=1|BRCA1-A complex subunit BRE (Fragment) OS=Homo sapiens GN=BRE PE=1 SV=1|BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE PE=1 SV=2	BRE	18758.5|34700.0|48334.1	6.8963	0.0	59	110	6	2	1	4	1	126	7.1643e+06	5.85531e+06	5.89078e+06	6.49034e+06	6.72624e+06	7.5061e+06	7.15293e+06	0.0	29563.7	0.0	1.0	0.81729	0.822241	0.905927	0.938854	1.04771	0.998412	0.0	0.00412653	0.0	0.0	0.16334	0.0678324	0.239417	0.212597	0.160424	0.230285	0.0	0.0156171	0.0
6	P40429	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	RPL13A	30036.0	7.7047	0.0	74	465	38	10	6	20	9	126	1.27136e+08	1.4076e+08	1.37644e+08	1.25811e+08	1.39285e+08	1.50494e+08	1.206e+08	528139.0	335446.0	205099.0	1.0	1.107	1.08329	0.989628	1.09582	1.1844	0.948792	0.00391211	0.0025756	0.00150856	0.0	0.0846101	0.0752501	0.0720531	0.0670888	0.126804	0.0726323	0.0105696	0.00442414	0.00392895
7	Q4UJ75|Q5CZ79|Q5SQ80|Q5TYW2|Q5VUR7	Ankyrin repeat domain-containing protein 20A4 OS=Homo sapiens GN=ANKRD20A4 PE=3 SV=1|Ankyrin repeat domain-containing protein 20B OS=Homo sapiens GN=ANKRD20A8P PE=2 SV=2|Ankyrin repeat domain-containing protein 20A2 OS=Homo sapiens GN=ANKRD20A2 PE=3 SV=1|Ankyrin repeat domain-containing protein 20A1 OS=Homo sapiens GN=ANKRD20A1 PE=2 SV=1|Ankyrin repeat domain-containing protein 20A3 OS=Homo sapiens GN=ANKRD20A3 PE=3 SV=1	ANKRD20A4|ANKRD20A8P|ANKRD20A2|ANKRD20A1|ANKRD20A3	116544.0|116992.0|116253.0|116214.0|116045.0	6.48729	0.00879972	30	30	4	1	3	1	1	126	321123.0	360929.0	420237.0	259224.0	526894.0	422176.0	288299.0	0.0	0.0	0.0	1.0	1.12396	1.30865	0.807241	1.64078	1.31468	0.897783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	A0A0C4DGB6|H0YA55|P02768	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin (Fragment) OS=Homo sapiens GN=ALB PE=1 SV=1|Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	ALB	84697.7|64305.4|85067.0	7.12927	0.0	89	237	13	4	4	3	2	126	2.30671e+07	2.41752e+07	1.7438e+07	1.92402e+07	3.22519e+07	5.43157e+07	9.01792e+07	221865.0	131374.0	151811.0	1.0	1.04804	0.755971	0.834098	1.39818	2.35469	3.90943	0.00961825	0.00569529	0.00658126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P20645	Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens GN=M6PR PE=1 SV=1	M6PR	34694.9	8.0266	0.0021978	39	206	20	6	7	11	6	126	1.16291e+08	9.99897e+07	8.56235e+07	9.92109e+07	1.02095e+08	1.08257e+08	1.0575e+08	9686.96	39541.3	81448.4	1.0	0.858103	0.736005	0.853948	0.877869	0.936814	0.908537	8.02486e-05	0.000325252	0.000669661	0.0	0.184635	0.0867675	0.0961592	0.0933025	0.186616	0.123721	0.000233188	0.00138292	0.00222079
10	F8VQY6|F8VRK7|F8VS58|F8VU65|F8VWS0|F8VZS0|G3V210|P05388	60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 (Fragment) OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 (Fragment) OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 (Fragment) OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1|60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1	RPLP0	18438.1|20178.9|16454.3|30778.8|34503.6|30413.6|21122.7|38777.0	7.88597	0.0	84	382	56	8	25	31	8	126	2.04476e+08	1.83239e+08	1.82642e+08	1.58076e+08	2.44735e+08	2.52553e+08	1.87971e+08	640420.0	259755.0	142836.0	1.0	0.897259	0.893975	0.773762	1.20044	1.23486	0.919904	0.00303306	0.00124521	0.000661159	0.0	0.0800841	0.0726063	0.0833331	0.136694	0.106357	0.0669971	0.00656835	0.00250985	0.00206181
